scenario_id,scenario_name,module,role,policy,original_mean_actor_payoff,adjusted_mean_actor_payoff,adjustment,basis
PS_07,credibility_cost_125,hunter,Hunter,reference,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,hunter,Hunter,random_shot,-0.5746,-0.57460000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,hunter,Hunter,no_shot,-0.5586,-0.55860000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,hunter,Hunter,highest_suspicion,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,hunter,Hunter,highest_p_wolf,-0.4388,-0.43880000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,hunter,Hunter,conservative_threshold,-0.5513000000000001,-0.55130000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,seer,Seer,private_only,-0.2353,-0.23530000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,seer,Seer,immediate_reveal,-0.15905000000000002,-0.15905000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,seer,Seer,reveal_first_wolf,-0.2155,-0.21550000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,seer,Seer,delayed_round_2,-0.21055000000000001,-0.21055000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,seer,Seer,under_threat,-0.23095000000000002,-0.23095000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,seer,Seer,selective_useful_info,-0.21755000000000002,-0.21755000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,witch,Witch,reference,-0.16845000000000002,-0.16845000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,witch,Witch,aggressive_full,-0.03725000000000001,-0.03725000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,witch,Witch,save_aggressive_poison_conservative,-0.16180000000000003,-0.16180000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,witch,Witch,save_conservative_poison_aggressive,-0.31185,-0.31185000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,witch,Witch,conservative_full,-0.49405,-0.49405000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,witch,Witch,risk_balanced,-0.17890000000000003,-0.17890000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,wolf,Werewolf,reference,0.6969166666666666,0.69691667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,wolf,Werewolf,aggressive_false_accuse,0.5939,0.53390000,-0.06000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,wolf,Werewolf,aggressive_kill_restrained_deception,0.6062499999999998,0.54625000,-0.06000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,wolf,Werewolf,threat_adaptive,0.6969166666666666,0.63691667,-0.06000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,wolf,Werewolf,deep_cover,0.08306666666666662,0.02306667,-0.06000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,wolf,Werewolf,minimal_deception,0.5951,0.53510000,-0.06000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,villager,Villager,reference,-0.3384875,-0.33848750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,villager,Villager,random_vote,-0.47273750000000003,-0.47273750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,villager,Villager,suspicion_only,-0.3308375,-0.33083750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,villager,Villager,p_wolf_only,-0.446325,-0.44632500,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,villager,Villager,trust_weighted,-0.09395000000000003,-0.09395000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_07,credibility_cost_125,villager,Villager,guarded_herding,-0.24430000000000004,-0.24430000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,hunter,Hunter,reference,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,hunter,Hunter,random_shot,-0.5746,-0.57460000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,hunter,Hunter,no_shot,-0.5586,-0.55860000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,hunter,Hunter,highest_suspicion,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,hunter,Hunter,highest_p_wolf,-0.4388,-0.43880000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,hunter,Hunter,conservative_threshold,-0.5513000000000001,-0.55130000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,seer,Seer,private_only,-0.2353,-0.23530000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,seer,Seer,immediate_reveal,-0.15905000000000002,-0.15905000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,seer,Seer,reveal_first_wolf,-0.2155,-0.21550000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,seer,Seer,delayed_round_2,-0.21055000000000001,-0.21055000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,seer,Seer,under_threat,-0.23095000000000002,-0.23095000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,seer,Seer,selective_useful_info,-0.21755000000000002,-0.21755000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,witch,Witch,reference,-0.16845000000000002,-0.16845000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,witch,Witch,aggressive_full,-0.03725000000000001,-0.15725000,-0.12000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,witch,Witch,save_aggressive_poison_conservative,-0.16180000000000003,-0.28180000,-0.12000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,witch,Witch,save_conservative_poison_aggressive,-0.31185,-0.43185000,-0.12000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,witch,Witch,conservative_full,-0.49405,-0.49405000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,witch,Witch,risk_balanced,-0.17890000000000003,-0.17890000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,wolf,Werewolf,reference,0.6969166666666666,0.69691667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,wolf,Werewolf,aggressive_false_accuse,0.5939,0.59390000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,wolf,Werewolf,aggressive_kill_restrained_deception,0.6062499999999998,0.60625000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,wolf,Werewolf,threat_adaptive,0.6969166666666666,0.69691667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,wolf,Werewolf,deep_cover,0.08306666666666662,0.08306667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,wolf,Werewolf,minimal_deception,0.5951,0.59510000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,villager,Villager,reference,-0.3384875,-0.33848750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,villager,Villager,random_vote,-0.47273750000000003,-0.47273750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,villager,Villager,suspicion_only,-0.3308375,-0.33083750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,villager,Villager,p_wolf_only,-0.446325,-0.44632500,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,villager,Villager,trust_weighted,-0.09395000000000003,-0.09395000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_08,witch_wrong_poison_harsher,villager,Villager,guarded_herding,-0.24430000000000004,-0.24430000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,hunter,Hunter,reference,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,hunter,Hunter,random_shot,-0.5746,-0.57460000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,hunter,Hunter,no_shot,-0.5586,-0.55860000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,hunter,Hunter,highest_suspicion,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,hunter,Hunter,highest_p_wolf,-0.4388,-0.43880000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,hunter,Hunter,conservative_threshold,-0.5513000000000001,-0.55130000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,seer,Seer,private_only,-0.2353,-0.23530000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,seer,Seer,immediate_reveal,-0.15905000000000002,-0.15905000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,seer,Seer,reveal_first_wolf,-0.2155,-0.21550000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,seer,Seer,delayed_round_2,-0.21055000000000001,-0.21055000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,seer,Seer,under_threat,-0.23095000000000002,-0.23095000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,seer,Seer,selective_useful_info,-0.21755000000000002,-0.21755000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,witch,Witch,reference,-0.16845000000000002,-0.16845000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,witch,Witch,aggressive_full,-0.03725000000000001,0.02275000,0.06000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,witch,Witch,save_aggressive_poison_conservative,-0.16180000000000003,-0.10180000,0.06000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,witch,Witch,save_conservative_poison_aggressive,-0.31185,-0.25185000,0.06000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,witch,Witch,conservative_full,-0.49405,-0.49405000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,witch,Witch,risk_balanced,-0.17890000000000003,-0.17890000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,wolf,Werewolf,reference,0.6969166666666666,0.69691667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,wolf,Werewolf,aggressive_false_accuse,0.5939,0.59390000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,wolf,Werewolf,aggressive_kill_restrained_deception,0.6062499999999998,0.60625000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,wolf,Werewolf,threat_adaptive,0.6969166666666666,0.69691667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,wolf,Werewolf,deep_cover,0.08306666666666662,0.08306667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,wolf,Werewolf,minimal_deception,0.5951,0.59510000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,villager,Villager,reference,-0.3384875,-0.33848750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,villager,Villager,random_vote,-0.47273750000000003,-0.47273750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,villager,Villager,suspicion_only,-0.3308375,-0.33083750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,villager,Villager,p_wolf_only,-0.446325,-0.44632500,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,villager,Villager,trust_weighted,-0.09395000000000003,-0.09395000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_09,witch_wrong_poison_lighter,villager,Villager,guarded_herding,-0.24430000000000004,-0.24430000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,hunter,Hunter,reference,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,hunter,Hunter,random_shot,-0.5746,-0.57460000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,hunter,Hunter,no_shot,-0.5586,-0.55860000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,hunter,Hunter,highest_suspicion,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,hunter,Hunter,highest_p_wolf,-0.4388,-0.43880000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,hunter,Hunter,conservative_threshold,-0.5513000000000001,-0.55130000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,seer,Seer,private_only,-0.2353,-0.23530000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,seer,Seer,immediate_reveal,-0.15905000000000002,-0.23905000,-0.08000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,seer,Seer,reveal_first_wolf,-0.2155,-0.29550000,-0.08000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,seer,Seer,delayed_round_2,-0.21055000000000001,-0.21055000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,seer,Seer,under_threat,-0.23095000000000002,-0.23095000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,seer,Seer,selective_useful_info,-0.21755000000000002,-0.21755000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,witch,Witch,reference,-0.16845000000000002,-0.16845000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,witch,Witch,aggressive_full,-0.03725000000000001,-0.03725000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,witch,Witch,save_aggressive_poison_conservative,-0.16180000000000003,-0.16180000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,witch,Witch,save_conservative_poison_aggressive,-0.31185,-0.31185000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,witch,Witch,conservative_full,-0.49405,-0.49405000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,witch,Witch,risk_balanced,-0.17890000000000003,-0.17890000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,wolf,Werewolf,reference,0.6969166666666666,0.69691667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,wolf,Werewolf,aggressive_false_accuse,0.5939,0.59390000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,wolf,Werewolf,aggressive_kill_restrained_deception,0.6062499999999998,0.60625000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,wolf,Werewolf,threat_adaptive,0.6969166666666666,0.69691667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,wolf,Werewolf,deep_cover,0.08306666666666662,0.08306667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,wolf,Werewolf,minimal_deception,0.5951,0.59510000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,villager,Villager,reference,-0.3384875,-0.33848750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,villager,Villager,random_vote,-0.47273750000000003,-0.47273750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,villager,Villager,suspicion_only,-0.3308375,-0.33083750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,villager,Villager,p_wolf_only,-0.446325,-0.44632500,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,villager,Villager,trust_weighted,-0.09395000000000003,-0.09395000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_10,seer_exposure_penalty,villager,Villager,guarded_herding,-0.24430000000000004,-0.24430000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,hunter,Hunter,reference,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,hunter,Hunter,random_shot,-0.5746,-0.57460000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,hunter,Hunter,no_shot,-0.5586,-0.55860000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,hunter,Hunter,highest_suspicion,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,hunter,Hunter,highest_p_wolf,-0.4388,-0.43880000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,hunter,Hunter,conservative_threshold,-0.5513000000000001,-0.55130000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,seer,Seer,private_only,-0.2353,-0.23530000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,seer,Seer,immediate_reveal,-0.15905000000000002,-0.15905000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,seer,Seer,reveal_first_wolf,-0.2155,-0.21550000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,seer,Seer,delayed_round_2,-0.21055000000000001,-0.21055000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,seer,Seer,under_threat,-0.23095000000000002,-0.23095000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,seer,Seer,selective_useful_info,-0.21755000000000002,-0.21755000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,witch,Witch,reference,-0.16845000000000002,-0.16845000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,witch,Witch,aggressive_full,-0.03725000000000001,-0.03725000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,witch,Witch,save_aggressive_poison_conservative,-0.16180000000000003,-0.16180000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,witch,Witch,save_conservative_poison_aggressive,-0.31185,-0.31185000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,witch,Witch,conservative_full,-0.49405,-0.49405000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,witch,Witch,risk_balanced,-0.17890000000000003,-0.17890000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,wolf,Werewolf,reference,0.6969166666666666,0.69691667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,wolf,Werewolf,aggressive_false_accuse,0.5939,0.49390000,-0.10000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,wolf,Werewolf,aggressive_kill_restrained_deception,0.6062499999999998,0.50625000,-0.10000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,wolf,Werewolf,threat_adaptive,0.6969166666666666,0.69691667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,wolf,Werewolf,deep_cover,0.08306666666666662,-0.01693333,-0.10000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,wolf,Werewolf,minimal_deception,0.5951,0.49510000,-0.10000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,villager,Villager,reference,-0.3384875,-0.33848750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,villager,Villager,random_vote,-0.47273750000000003,-0.47273750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,villager,Villager,suspicion_only,-0.3308375,-0.33083750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,villager,Villager,p_wolf_only,-0.446325,-0.44632500,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,villager,Villager,trust_weighted,-0.09395000000000003,-0.09395000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_11,wolf_deception_penalty,villager,Villager,guarded_herding,-0.24430000000000004,-0.24430000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,hunter,Hunter,reference,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,hunter,Hunter,random_shot,-0.5746,-0.57460000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,hunter,Hunter,no_shot,-0.5586,-0.55860000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,hunter,Hunter,highest_suspicion,-0.4138,-0.41380000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,hunter,Hunter,highest_p_wolf,-0.4388,-0.43880000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,hunter,Hunter,conservative_threshold,-0.5513000000000001,-0.55130000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,seer,Seer,private_only,-0.2353,-0.23530000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,seer,Seer,immediate_reveal,-0.15905000000000002,-0.15905000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,seer,Seer,reveal_first_wolf,-0.2155,-0.21550000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,seer,Seer,delayed_round_2,-0.21055000000000001,-0.21055000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,seer,Seer,under_threat,-0.23095000000000002,-0.23095000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,seer,Seer,selective_useful_info,-0.21755000000000002,-0.21755000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,witch,Witch,reference,-0.16845000000000002,-0.16845000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,witch,Witch,aggressive_full,-0.03725000000000001,-0.03725000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,witch,Witch,save_aggressive_poison_conservative,-0.16180000000000003,-0.16180000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,witch,Witch,save_conservative_poison_aggressive,-0.31185,-0.31185000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,witch,Witch,conservative_full,-0.49405,-0.49405000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,witch,Witch,risk_balanced,-0.17890000000000003,-0.17890000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,wolf,Werewolf,reference,0.6969166666666666,0.69691667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,wolf,Werewolf,aggressive_false_accuse,0.5939,0.59390000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,wolf,Werewolf,aggressive_kill_restrained_deception,0.6062499999999998,0.60625000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,wolf,Werewolf,threat_adaptive,0.6969166666666666,0.69691667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,wolf,Werewolf,deep_cover,0.08306666666666662,0.08306667,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,wolf,Werewolf,minimal_deception,0.5951,0.59510000,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,villager,Villager,reference,-0.3384875,-0.33848750,0.00000000,summary-level sensitivity audit; R4/R5 manifests unchanged
PS_12,villager_false_positive_penalty,villager,Villager,random_vote,-0.47273750000000003,-0.51273750,-0.04000000,summary-level sensitivity audit; R4/R5 manifests unchanged
