decision_id,observation_id,game_id,seed,base_game_index,behavioral_regime_id,game_family_id,base_configuration_id,split_group_id,split_name,split_level,round,phase,decision_type,actor_uid,actor_team,actor_role_if_self_known,candidate_uid,action_legal,action_selected_by_existing_policy,existing_policy_name,selected_candidate_uid,round_number,phase_is_night,phase_is_day,decision_type_is_seer_check,decision_type_is_wolf_kill,decision_type_is_day_vote,actor_team_is_wolf,actor_team_is_village,alive_count,dead_count,public_revealed_role_count,public_information_entropy_proxy,number_of_public_check_results,number_of_previous_eliminations,actor_suspicion_score,actor_p_wolf,actor_risk_conservative,actor_risk_aggressive,actor_previous_votes_made,actor_previous_speeches_made,actor_known_teammate_count,candidate_alive,candidate_checked_by_actor_status,candidate_public_role_known,candidate_suspicion_score,candidate_p_wolf,candidate_received_accusations,candidate_made_accusations,candidate_wrong_accusation_count,candidate_vote_received_count,candidate_vote_made_count,candidate_vote_switch_count,candidate_speech_count,candidate_defense_count,candidate_role_claim_count,candidate_special_role_claim_count,candidate_trust_from_actor,candidate_conflict_with_actor,candidate_support_from_actor,candidate_public_influence_proxy,candidate_physical_seat_numeric,candidate_seat_is_edge,candidate_side_is_left,candidate_distance_from_actor,candidate_search_coverage_bonus,candidate_was_previously_targeted_by_actor,candidate_known_wolf_to_actor,candidate_known_village_to_actor,candidate_current_vote_count,current_vote_total,candidate_uncertainty_proxy,candidate_survival_proxy,true_candidate_role_label,candidate_is_wolf_label,candidate_is_special_label,eventual_winner_label,actor_team_win_label,surrogate_rollout_value,full_rollout_mean_team_win_rate,full_rollout_team_win_standard_error,full_rollout_worst_case_team_win_rate,full_rollout_value_variance_across_policies,full_rollout_count,full_rollout_policy_values_json,full_rollout_best_action,full_rollout_value_rank_within_decision,full_rollout_existing_policy_regret
9f117d5c977187a4fc8c5dcdd20d4fece9acf66b29554e1df9554ade09bd2b6f,1a0cd4265f060aabd816c074c19fa0e4a432cf4bc9a3c1733606edbc4963bd21,baseline_rule_policy_seed_43_game_1_day_vote,43,1,baseline_rule_policy,regime_baseline_rule_policy_seed_43_base_1,regime_baseline_rule_policy_seed_43_base_1,regime_baseline_rule_policy_seed_43_base_1,train,A_in_distribution,1,day,day_vote,1,village,villager,5,1,0,suspicion_based,6,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.3,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,5,1,1,4,0.0,0,0,0,0,0,0.3,1.425,werewolf,1,0,,,0.3333333333333333,0.42857142857142855,0.20203050891044214,0.0,0.2857142857142857,7,"{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 0.0}",5,1,0.14285714285714285
9f117d5c977187a4fc8c5dcdd20d4fece9acf66b29554e1df9554ade09bd2b6f,1a0cd4265f060aabd816c074c19fa0e4a432cf4bc9a3c1733606edbc4963bd21,baseline_rule_policy_seed_43_game_1_day_vote,43,1,baseline_rule_policy,regime_baseline_rule_policy_seed_43_base_1,regime_baseline_rule_policy_seed_43_base_1,regime_baseline_rule_policy_seed_43_base_1,train,A_in_distribution,1,day,day_vote,1,village,villager,7,1,0,suspicion_based,6,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.3,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,7,0,0,4,0.0,0,0,0,0,0,0.3,1.425,hunter,0,1,,,0.3333333333333333,0.14285714285714285,0.14285714285714288,0.0,0.14285714285714288,7,"{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 1.0}",5,3,0.14285714285714285
8dc6c968885d370e47693928658c07b0c98705c83d44625211b686ec7c545e83,27920fefba4dbf0d3ac436bd3e32e74dbc097fafcd832e9052c9db14c50cf79a,baseline_rule_policy_seed_43_game_2_day_vote,43,2,baseline_rule_policy,regime_baseline_rule_policy_seed_43_base_2,regime_baseline_rule_policy_seed_43_base_2,regime_baseline_rule_policy_seed_43_base_2,train,A_in_distribution,1,day,day_vote,1,village,villager,6,1,1,suspicion_based,6,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.3,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,6,1,0,5,0.0,0,0,0,0,0,0.3,1.425,werewolf,1,0,,,0.3333333333333333,0.14285714285714285,0.14285714285714288,0.0,0.14285714285714288,7,"{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 0.0}",6,1,0.0
8dc6c968885d370e47693928658c07b0c98705c83d44625211b686ec7c545e83,27920fefba4dbf0d3ac436bd3e32e74dbc097fafcd832e9052c9db14c50cf79a,baseline_rule_policy_seed_43_game_2_day_vote,43,2,baseline_rule_policy,regime_baseline_rule_policy_seed_43_base_2,regime_baseline_rule_policy_seed_43_base_2,regime_baseline_rule_policy_seed_43_base_2,train,A_in_distribution,1,day,day_vote,1,village,villager,10,1,0,suspicion_based,6,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.3,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,10,1,0,1,0.0,0,0,0,0,0,0.3,1.425,villager,0,0,,,0.3333333333333333,0.0,0.0,0.0,0.0,7,"{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 0.0}",6,2,0.0
8dc6c968885d370e47693928658c07b0c98705c83d44625211b686ec7c545e83,27920fefba4dbf0d3ac436bd3e32e74dbc097fafcd832e9052c9db14c50cf79a,baseline_rule_policy_seed_43_game_2_day_vote,43,2,baseline_rule_policy,regime_baseline_rule_policy_seed_43_base_2,regime_baseline_rule_policy_seed_43_base_2,regime_baseline_rule_policy_seed_43_base_2,train,A_in_distribution,1,day,day_vote,1,village,villager,7,1,0,suspicion_based,6,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.3,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,7,0,0,4,0.0,0,0,0,0,0,0.3,1.425,villager,0,0,,,0.6666666666666666,0.0,0.0,0.0,0.0,7,"{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 0.0}",6,2,0.0
8dc6c968885d370e47693928658c07b0c98705c83d44625211b686ec7c545e83,27920fefba4dbf0d3ac436bd3e32e74dbc097fafcd832e9052c9db14c50cf79a,baseline_rule_policy_seed_43_game_2_day_vote,43,2,baseline_rule_policy,regime_baseline_rule_policy_seed_43_base_2,regime_baseline_rule_policy_seed_43_base_2,regime_baseline_rule_policy_seed_43_base_2,train,A_in_distribution,1,day,day_vote,1,village,villager,2,1,0,suspicion_based,6,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.3,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,2,0,1,1,0.0,0,0,0,0,0,0.3,1.425,hunter,0,1,,,0.6666666666666666,0.0,0.0,0.0,0.0,7,"{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 0.0}",6,2,0.0
ebc673b5bb362fc9243c57ddb6a7d1bbdea22d10d61f6f7201ffd60b8a229bad,11e296918a254fc20915a549c877a0f265004a10719235097aeb249995a1b977,baseline_rule_policy_seed_44_game_1_day_vote,44,1,baseline_rule_policy,regime_baseline_rule_policy_seed_44_base_1,regime_baseline_rule_policy_seed_44_base_1,regime_baseline_rule_policy_seed_44_base_1,train,A_in_distribution,1,day,day_vote,1,village,witch,6,1,1,suspicion_based,6,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.15,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,6,1,0,5,0.0,0,0,0,0,0,0.3,1.425,seer,0,1,,,0.3333333333333333,0.14285714285714285,0.14285714285714288,0.0,0.14285714285714288,7,"{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 0.0}",10,1,0.0
ebc673b5bb362fc9243c57ddb6a7d1bbdea22d10d61f6f7201ffd60b8a229bad,11e296918a254fc20915a549c877a0f265004a10719235097aeb249995a1b977,baseline_rule_policy_seed_44_game_1_day_vote,44,1,baseline_rule_policy,regime_baseline_rule_policy_seed_44_base_1,regime_baseline_rule_policy_seed_44_base_1,regime_baseline_rule_policy_seed_44_base_1,train,A_in_distribution,1,day,day_vote,1,village,witch,10,1,0,suspicion_based,6,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.15,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,10,1,0,1,0.0,0,0,0,0,0,0.3,1.425,werewolf,1,0,,,1.0,0.14285714285714285,0.14285714285714288,0.0,0.14285714285714288,7,"{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 0.0}",10,1,0.0
ebc673b5bb362fc9243c57ddb6a7d1bbdea22d10d61f6f7201ffd60b8a229bad,11e296918a254fc20915a549c877a0f265004a10719235097aeb249995a1b977,baseline_rule_policy_seed_44_game_1_day_vote,44,1,baseline_rule_policy,regime_baseline_rule_policy_seed_44_base_1,regime_baseline_rule_policy_seed_44_base_1,regime_baseline_rule_policy_seed_44_base_1,train,A_in_distribution,1,day,day_vote,1,village,witch,8,1,0,suspicion_based,6,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.15,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,8,0,0,3,0.0,0,0,0,0,0,0.3,1.425,werewolf,1,0,,,1.0,0.14285714285714285,0.14285714285714288,0.0,0.14285714285714288,7,"{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 0.0}",10,1,0.0
ebc673b5bb362fc9243c57ddb6a7d1bbdea22d10d61f6f7201ffd60b8a229bad,11e296918a254fc20915a549c877a0f265004a10719235097aeb249995a1b977,baseline_rule_policy_seed_44_game_1_day_vote,44,1,baseline_rule_policy,regime_baseline_rule_policy_seed_44_base_1,regime_baseline_rule_policy_seed_44_base_1,regime_baseline_rule_policy_seed_44_base_1,train,A_in_distribution,1,day,day_vote,1,village,witch,9,1,0,suspicion_based,6,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.15,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,9,0,0,2,0.0,0,0,0,0,0,0.3,1.425,hunter,0,1,,,0.6666666666666666,0.14285714285714285,0.14285714285714288,0.0,0.14285714285714288,7,"{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 0.0}",10,1,0.0
a9deabb2de12ac1c78fc51b8e2e4aaf6d9a9dd5e202dd1831b5bab1bcac8d433,5a6f74ae4ba0f6582525b265b5a06b8b66113a5776ecb4eda6b97a97f6a461a4,baseline_rule_policy_seed_44_game_2_day_vote,44,2,baseline_rule_policy,regime_baseline_rule_policy_seed_44_base_2,regime_baseline_rule_policy_seed_44_base_2,regime_baseline_rule_policy_seed_44_base_2,train,A_in_distribution,1,day,day_vote,1,village,witch,2,1,1,suspicion_based,2,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.3,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,2,0,1,1,0.0,0,0,0,0,0,0.3,1.425,villager,0,0,,,0.6666666666666666,0.0,0.0,0.0,0.0,7,"{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 0.0}",10,4,0.14285714285714285
a9deabb2de12ac1c78fc51b8e2e4aaf6d9a9dd5e202dd1831b5bab1bcac8d433,5a6f74ae4ba0f6582525b265b5a06b8b66113a5776ecb4eda6b97a97f6a461a4,baseline_rule_policy_seed_44_game_2_day_vote,44,2,baseline_rule_policy,regime_baseline_rule_policy_seed_44_base_2,regime_baseline_rule_policy_seed_44_base_2,regime_baseline_rule_policy_seed_44_base_2,train,A_in_distribution,1,day,day_vote,1,village,witch,10,1,0,suspicion_based,2,1,0,1,0,0,1,0,1,10,0,0,0.28500000000000003,0,0,0.0,0.3,0,0,0,0,0,1,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0,10,1,0,1,0.0,0,0,0,0,0,0.3,1.425,villager,0,0,,,0.3333333333333333,0.14285714285714285,0.14285714285714288,0.0,0.14285714285714288,7,"{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 0.0}",10,1,0.14285714285714285
