decision_id,split_name,split_level,behavioral_regime_id,decision_type,policy,existing_policy_action,ml_recommended_action,full_rollout_best_action,existing_policy_full_rollout_value,ml_recommendation_full_rollout_value,best_action_full_rollout_value,ml_improvement_over_existing,ml_regret,agrees_with_existing,agrees_with_full_best
72f34198c0cc70f77dd474cb3dd630a44f7d4ef42c8516f2551b020880c2926f,validation,A_in_distribution,randomized_legal_policy,wolf_kill,highest_threat_baseline,2,9,2,1.0,0.8571428571428571,1.0,-0.1428571428571429,0.1428571428571429,0,0
72f34198c0cc70f77dd474cb3dd630a44f7d4ef42c8516f2551b020880c2926f,validation,A_in_distribution,randomized_legal_policy,wolf_kill,ml_action_value_recommendation,2,2,2,1.0,1.0,1.0,0.0,0.0,1,1
3e5c320ed0b94795ec13774748f6cb80102a66a0a090cabd88507694a6b77074,validation,A_in_distribution,randomized_legal_policy,day_vote,highest_suspicion,6,9,9,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0,1
3e5c320ed0b94795ec13774748f6cb80102a66a0a090cabd88507694a6b77074,validation,A_in_distribution,randomized_legal_policy,day_vote,ml_identity_probability,6,9,9,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0,1
3e5c320ed0b94795ec13774748f6cb80102a66a0a090cabd88507694a6b77074,validation,A_in_distribution,randomized_legal_policy,day_vote,ml_action_value_recommendation,6,9,9,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0,1
7e11910964246574cdefebfe5c11cf1d05b1a0ac90ea33468e66d641e21e7947,validation,A_in_distribution,randomized_legal_policy,seer_check,ml_identity_probability,6,6,5,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.2857142857142857,1,0
7e11910964246574cdefebfe5c11cf1d05b1a0ac90ea33468e66d641e21e7947,validation,A_in_distribution,randomized_legal_policy,seer_check,ml_full_action_value,6,5,5,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,0,1
7e11910964246574cdefebfe5c11cf1d05b1a0ac90ea33468e66d641e21e7947,validation,A_in_distribution,randomized_legal_policy,seer_check,ml_action_value_plus_exploration_bonus,6,5,5,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0,0,1
a1029812a10bc737419df8a1cb1c4d71e4f0c2a921081c1f77615b57c9195368,validation,A_in_distribution,randomized_legal_policy,wolf_kill,highest_threat_baseline,4,9,9,0.7142857142857143,1.0,1.0,0.2857142857142857,0.0,0,1
a1029812a10bc737419df8a1cb1c4d71e4f0c2a921081c1f77615b57c9195368,validation,A_in_distribution,randomized_legal_policy,wolf_kill,ml_action_value_recommendation,4,9,9,0.7142857142857143,1.0,1.0,0.2857142857142857,0.0,0,1
642ff563006909c22535686e10d600dbaf07793d62b8308407a737d794da4f51,validation,A_in_distribution,randomized_legal_policy,day_vote,highest_suspicion,5,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0,1
642ff563006909c22535686e10d600dbaf07793d62b8308407a737d794da4f51,validation,A_in_distribution,randomized_legal_policy,day_vote,ml_identity_probability,5,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0,1
642ff563006909c22535686e10d600dbaf07793d62b8308407a737d794da4f51,validation,A_in_distribution,randomized_legal_policy,day_vote,ml_action_value_recommendation,5,6,6,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,0,1
2cefdadccf4b10df289d8bdd1e789f0db43c3d29f9b761d3173e0ef737805043,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_identity_probability,5,7,4,0.14285714285714285,0.0,0.2857142857142857,-0.14285714285714285,0.2857142857142857,0,0
2cefdadccf4b10df289d8bdd1e789f0db43c3d29f9b761d3173e0ef737805043,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_full_action_value,5,4,4,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0,1
2cefdadccf4b10df289d8bdd1e789f0db43c3d29f9b761d3173e0ef737805043,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_action_value_plus_exploration_bonus,5,4,4,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0,1
281fb2a4b26988c06efb7164862b5d74d5019e3f40ac863dba8f71a6c89be738,final_test,B_unseen_seed,randomized_legal_policy,wolf_kill,highest_threat_baseline,10,9,7,0.5714285714285714,0.42857142857142855,0.5714285714285714,-0.14285714285714285,0.14285714285714285,0,0
281fb2a4b26988c06efb7164862b5d74d5019e3f40ac863dba8f71a6c89be738,final_test,B_unseen_seed,randomized_legal_policy,wolf_kill,ml_action_value_recommendation,10,7,7,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0,1
64da00f13498774859c59ebbb0a0e3c50a327d26b6ca8ff2dfaed3b79e6b49f6,final_test,B_unseen_seed,randomized_legal_policy,day_vote,highest_suspicion,2,8,8,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0,1
64da00f13498774859c59ebbb0a0e3c50a327d26b6ca8ff2dfaed3b79e6b49f6,final_test,B_unseen_seed,randomized_legal_policy,day_vote,ml_identity_probability,2,8,8,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0,1
64da00f13498774859c59ebbb0a0e3c50a327d26b6ca8ff2dfaed3b79e6b49f6,final_test,B_unseen_seed,randomized_legal_policy,day_vote,ml_action_value_recommendation,2,8,8,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0,1
d4d614900a97bb5e6c59aae5e80603d8d9eb242fe9d823bec8debab923f1a19b,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_identity_probability,9,9,4,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,1,0
d4d614900a97bb5e6c59aae5e80603d8d9eb242fe9d823bec8debab923f1a19b,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_full_action_value,9,4,4,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0,1
d4d614900a97bb5e6c59aae5e80603d8d9eb242fe9d823bec8debab923f1a19b,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_action_value_plus_exploration_bonus,9,4,4,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0,1
edb88493b8a436a4e30fe904c4ca70ea2aa9e0579c46f6954c0d487e6b919545,final_test,B_unseen_seed,randomized_legal_policy,wolf_kill,highest_threat_baseline,2,6,6,0.8571428571428571,1.0,1.0,0.1428571428571429,0.0,0,1
edb88493b8a436a4e30fe904c4ca70ea2aa9e0579c46f6954c0d487e6b919545,final_test,B_unseen_seed,randomized_legal_policy,wolf_kill,ml_action_value_recommendation,2,6,6,0.8571428571428571,1.0,1.0,0.1428571428571429,0.0,0,1
8fa33fb693e5b695e284075ed899523ac47a385f5d47275d66e31b5f51e5670d,final_test,B_unseen_seed,randomized_legal_policy,day_vote,highest_suspicion,3,5,5,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0,1
8fa33fb693e5b695e284075ed899523ac47a385f5d47275d66e31b5f51e5670d,final_test,B_unseen_seed,randomized_legal_policy,day_vote,ml_identity_probability,3,3,5,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,1,0
8fa33fb693e5b695e284075ed899523ac47a385f5d47275d66e31b5f51e5670d,final_test,B_unseen_seed,randomized_legal_policy,day_vote,ml_action_value_recommendation,3,5,5,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0,1
2e367033a88721372202090f6fd295632eb5d99c5687227e37a3d32f0db309f7,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_identity_probability,6,8,8,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.1428571428571429,0.0,0,1
2e367033a88721372202090f6fd295632eb5d99c5687227e37a3d32f0db309f7,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_full_action_value,6,8,8,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.1428571428571429,0.0,0,1
2e367033a88721372202090f6fd295632eb5d99c5687227e37a3d32f0db309f7,final_test,B_unseen_seed,randomized_legal_policy,seer_check,ml_action_value_plus_exploration_bonus,6,8,8,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.1428571428571429,0.0,0,1
d06547b791cbed2f4f1b76c0404b748014d4c0ae1c6e4c6a3e15f0aae7031a19,final_test,B_unseen_seed,randomized_legal_policy,wolf_kill,highest_threat_baseline,4,2,10,0.7142857142857143,0.5714285714285714,1.0,-0.1428571428571429,0.4285714285714286,0,0
d06547b791cbed2f4f1b76c0404b748014d4c0ae1c6e4c6a3e15f0aae7031a19,final_test,B_unseen_seed,randomized_legal_policy,wolf_kill,ml_action_value_recommendation,4,10,10,0.7142857142857143,1.0,1.0,0.2857142857142857,0.0,0,1
