decision_id,decision_type,candidate_uid,split_name,behavioral_regime_id,surrogate_rollout_value,full_rollout_mean_team_win_rate,full_rollout_best_action,full_rollout_value_rank_within_decision
41dc0c4fb5fa422295525814d24583d9cade7eea90684dbf1e4b8847e68b3b73,seer_check,7,train,baseline_rule_policy,0.3333333333333333,0.0,9,3
41dc0c4fb5fa422295525814d24583d9cade7eea90684dbf1e4b8847e68b3b73,seer_check,9,train,baseline_rule_policy,0.3333333333333333,0.2857142857142857,9,1
83ca1dc783df5ff5358157a636cf4f8e65cc8995eae9c21ac752fe2635ecde81,wolf_kill,7,train,baseline_rule_policy,0.6666666666666666,0.7142857142857143,4,3
83ca1dc783df5ff5358157a636cf4f8e65cc8995eae9c21ac752fe2635ecde81,wolf_kill,2,train,baseline_rule_policy,0.6666666666666666,0.8571428571428571,4,2
83ca1dc783df5ff5358157a636cf4f8e65cc8995eae9c21ac752fe2635ecde81,wolf_kill,1,train,baseline_rule_policy,0.6666666666666666,0.5714285714285714,4,4
83ca1dc783df5ff5358157a636cf4f8e65cc8995eae9c21ac752fe2635ecde81,wolf_kill,4,train,baseline_rule_policy,0.3333333333333333,1.0,4,1
ebc673b5bb362fc9243c57ddb6a7d1bbdea22d10d61f6f7201ffd60b8a229bad,day_vote,6,train,baseline_rule_policy,0.3333333333333333,0.14285714285714285,10,1
ebc673b5bb362fc9243c57ddb6a7d1bbdea22d10d61f6f7201ffd60b8a229bad,day_vote,10,train,baseline_rule_policy,1.0,0.14285714285714285,10,1
ebc673b5bb362fc9243c57ddb6a7d1bbdea22d10d61f6f7201ffd60b8a229bad,day_vote,8,train,baseline_rule_policy,1.0,0.14285714285714285,10,1
ebc673b5bb362fc9243c57ddb6a7d1bbdea22d10d61f6f7201ffd60b8a229bad,day_vote,9,train,baseline_rule_policy,0.6666666666666666,0.14285714285714285,10,1
ba78ece164d37275194ec083cb70753c69557ad375f0d10caf7b5b85f83dbc81,seer_check,3,train,baseline_rule_policy,0.3333333333333333,0.2857142857142857,3,1
ba78ece164d37275194ec083cb70753c69557ad375f0d10caf7b5b85f83dbc81,seer_check,1,train,baseline_rule_policy,0.6666666666666666,0.14285714285714285,3,3
ba78ece164d37275194ec083cb70753c69557ad375f0d10caf7b5b85f83dbc81,seer_check,9,train,baseline_rule_policy,0.6666666666666666,0.14285714285714285,3,3
ba78ece164d37275194ec083cb70753c69557ad375f0d10caf7b5b85f83dbc81,seer_check,7,train,baseline_rule_policy,1.0,0.2857142857142857,3,1
6f86450348f9bf4134c4ecd87bf21f8ea675aeecc032fa4dcc666e28067cdeb3,wolf_kill,10,train,baseline_rule_policy,1.0,0.8571428571428571,9,2
6f86450348f9bf4134c4ecd87bf21f8ea675aeecc032fa4dcc666e28067cdeb3,wolf_kill,1,train,baseline_rule_policy,0.3333333333333333,0.7142857142857143,9,4
6f86450348f9bf4134c4ecd87bf21f8ea675aeecc032fa4dcc666e28067cdeb3,wolf_kill,6,train,baseline_rule_policy,0.6666666666666666,0.8571428571428571,9,2
6f86450348f9bf4134c4ecd87bf21f8ea675aeecc032fa4dcc666e28067cdeb3,wolf_kill,9,train,baseline_rule_policy,0.6666666666666666,1.0,9,1
a9deabb2de12ac1c78fc51b8e2e4aaf6d9a9dd5e202dd1831b5bab1bcac8d433,day_vote,2,train,baseline_rule_policy,0.6666666666666666,0.0,10,4
a9deabb2de12ac1c78fc51b8e2e4aaf6d9a9dd5e202dd1831b5bab1bcac8d433,day_vote,10,train,baseline_rule_policy,0.3333333333333333,0.14285714285714285,10,1
a9deabb2de12ac1c78fc51b8e2e4aaf6d9a9dd5e202dd1831b5bab1bcac8d433,day_vote,7,train,baseline_rule_policy,1.0,0.14285714285714285,10,1
a9deabb2de12ac1c78fc51b8e2e4aaf6d9a9dd5e202dd1831b5bab1bcac8d433,day_vote,9,train,baseline_rule_policy,0.0,0.14285714285714285,10,1
13fa573267b9b6790233ab5e059cfad78aeaeeb356a40824fdb45079fb589c41,seer_check,9,validation,baseline_rule_policy,1.0,0.7142857142857143,9,1
13fa573267b9b6790233ab5e059cfad78aeaeeb356a40824fdb45079fb589c41,seer_check,1,validation,baseline_rule_policy,0.3333333333333333,0.2857142857142857,9,2
13fa573267b9b6790233ab5e059cfad78aeaeeb356a40824fdb45079fb589c41,seer_check,6,validation,baseline_rule_policy,0.0,0.0,9,4
13fa573267b9b6790233ab5e059cfad78aeaeeb356a40824fdb45079fb589c41,seer_check,5,validation,baseline_rule_policy,0.6666666666666666,0.14285714285714285,9,3
bc1b2242918f590d41108ac3e038a5dfcb64c5bd4e7094b2bb27777f8438f9b6,wolf_kill,1,validation,baseline_rule_policy,0.6666666666666666,0.5714285714285714,2,2
bc1b2242918f590d41108ac3e038a5dfcb64c5bd4e7094b2bb27777f8438f9b6,wolf_kill,2,validation,baseline_rule_policy,0.3333333333333333,0.7142857142857143,2,1
bc1b2242918f590d41108ac3e038a5dfcb64c5bd4e7094b2bb27777f8438f9b6,wolf_kill,6,validation,baseline_rule_policy,0.3333333333333333,0.2857142857142857,2,4
bc1b2242918f590d41108ac3e038a5dfcb64c5bd4e7094b2bb27777f8438f9b6,wolf_kill,4,validation,baseline_rule_policy,0.6666666666666666,0.42857142857142855,2,3
6cb985445ba929de016de0912fef821b745d23cbda235d2a2584c77c5ffc1734,day_vote,9,validation,baseline_rule_policy,1.0,0.7142857142857143,3,1
6cb985445ba929de016de0912fef821b745d23cbda235d2a2584c77c5ffc1734,day_vote,2,validation,baseline_rule_policy,0.0,0.42857142857142855,3,4
