base_game_index,behavioral_regime_id,decision_id,distribution_shift_category,draw,existing_rule_target,first_wolf_death_round,frozen_hybrid_50_50_target,frozen_ml_epsilon_010_target,frozen_ml_target,game_id,hunter_kills,hunter_retaliation_occurred,hunter_retaliations,hybrid_existing_agree,manifest_hash,matched_set_id,ml_existing_agree,ml_hybrid_agree,night_kill_attempts,number_of_legal_candidates,phase,policy_name,round,round_number,seed,seer_kills,selected_target,selected_target_actor_uid,selected_target_killed,selected_target_rank_under_existing_rule,selected_target_rank_under_ml,selected_target_role,selection_reason,special_role_kills,successful_night_kills,time_to_parity,top_two_predicted_value_margin,total_rounds,village_win,vote_control_proxy,winner,witch_kills,witch_saved_target,witch_saves,wolf_kill_decisions,wolf_survival_count,wolf_win
1,herding_enabled,seed_101_base_1_regime_herding_enabled_policy_frozen_hybrid_50_50_round_4_decision_4,strong_shift,0,8,1,2,8,8,seed_101_base_1_regime_herding_enabled_policy_frozen_hybrid_50_50,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_herding_enabled,1,0,4,4,night,frozen_hybrid_50_50,4,4,101,0,2,2,1,1,2,villager,highest_hybrid_score_50_50,0,3,4,0.014490685032875872,4,0,1,wolf,0,0,1,4,1,1
1,herding_enabled,seed_101_base_1_regime_herding_enabled_policy_frozen_ml_epsilon_010_round_1_decision_1,in_distribution,0,8,1,9,9,9,seed_101_base_1_regime_herding_enabled_policy_frozen_ml_epsilon_010,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_herding_enabled,0,1,3,7,night,frozen_ml_epsilon_010,1,3,101,1,9,9,0,1,1,villager,epsilon_policy_greedy,1,2,,0.010551531620314858,3,1,0,village,0,1,1,3,0,0
1,herding_enabled,seed_101_base_1_regime_herding_enabled_policy_frozen_ml_epsilon_010_round_2_decision_2,mild_shift,0,8,1,3,9,9,seed_101_base_1_regime_herding_enabled_policy_frozen_ml_epsilon_010,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_herding_enabled,0,0,3,7,night,frozen_ml_epsilon_010,2,3,101,1,9,9,1,6,1,villager,epsilon_policy_greedy,1,2,,0.010551531620314858,3,1,0,village,0,0,1,3,0,0
1,herding_enabled,seed_101_base_1_regime_herding_enabled_policy_frozen_ml_epsilon_010_round_3_decision_3,strong_shift,0,8,1,3,8,8,seed_101_base_1_regime_herding_enabled_policy_frozen_ml_epsilon_010,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_herding_enabled,1,0,3,6,night,frozen_ml_epsilon_010,3,3,101,1,8,8,1,6,1,seer,epsilon_policy_greedy,1,2,,0.014621114345696573,3,1,0,village,0,0,1,3,0,0
1,deception_enabled,seed_101_base_1_regime_deception_enabled_policy_existing_rule_round_1_decision_1,in_distribution,0,7,2,2,9,9,seed_101_base_1_regime_deception_enabled_policy_existing_rule,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_deception_enabled,0,0,3,7,night,existing_rule,1,3,101,1,7,7,1,5,3,seer,existing_rule,2,2,3,0.010551531620314858,3,0,3,wolf,1,0,1,3,2,1
1,deception_enabled,seed_101_base_1_regime_deception_enabled_policy_existing_rule_round_2_decision_2,mild_shift,0,10,2,9,9,9,seed_101_base_1_regime_deception_enabled_policy_existing_rule,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_deception_enabled,0,1,3,5,night,existing_rule,2,3,101,1,10,10,0,4,4,witch,existing_rule,2,2,3,0.007219823416632853,3,0,3,wolf,1,1,1,3,2,1
1,deception_enabled,seed_101_base_1_regime_deception_enabled_policy_existing_rule_round_3_decision_3,strong_shift,0,10,2,8,9,9,seed_101_base_1_regime_deception_enabled_policy_existing_rule,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_deception_enabled,0,0,3,4,night,existing_rule,3,3,101,1,10,10,1,2,3,witch,existing_rule,2,2,3,0.0025554319314780027,3,0,3,wolf,1,0,1,3,2,1
1,deception_enabled,seed_101_base_1_regime_deception_enabled_policy_frozen_ml_round_1_decision_1,in_distribution,0,7,,2,9,9,seed_101_base_1_regime_deception_enabled_policy_frozen_ml,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_deception_enabled,0,0,2,7,night,frozen_ml,1,2,101,0,9,9,1,3,1,villager,highest_frozen_ml_value,0,1,2,0.010551531620314858,2,0,2,wolf,0,0,1,2,3,1
1,deception_enabled,seed_101_base_1_regime_deception_enabled_policy_frozen_ml_round_2_decision_2,strong_shift,0,10,,2,7,8,seed_101_base_1_regime_deception_enabled_policy_frozen_ml,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_deception_enabled,0,0,2,5,night,frozen_ml,2,2,101,0,8,8,0,4,1,villager,highest_frozen_ml_value,0,1,2,0.010318451179798571,2,0,2,wolf,0,1,1,2,3,1
1,deception_enabled,seed_101_base_1_regime_deception_enabled_policy_frozen_hybrid_50_50_round_1_decision_1,mild_shift,0,7,,2,9,9,seed_101_base_1_regime_deception_enabled_policy_frozen_hybrid_50_50,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_deception_enabled,0,0,3,7,night,frozen_hybrid_50_50,1,3,101,0,2,2,1,1,4,villager,highest_hybrid_score_50_50,0,2,3,0.010551531620314858,3,0,2,wolf,0,0,1,3,3,1
1,deception_enabled,seed_101_base_1_regime_deception_enabled_policy_frozen_hybrid_50_50_round_2_decision_2,strong_shift,0,10,,7,10,9,seed_101_base_1_regime_deception_enabled_policy_frozen_hybrid_50_50,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_deception_enabled,0,0,3,5,night,frozen_hybrid_50_50,2,3,101,0,7,7,0,1,4,seer,highest_hybrid_score_50_50,0,2,3,0.007219823416632853,3,0,2,wolf,0,1,1,3,3,1
1,deception_enabled,seed_101_base_1_regime_deception_enabled_policy_frozen_hybrid_50_50_round_3_decision_3,strong_shift,0,10,,8,9,9,seed_101_base_1_regime_deception_enabled_policy_frozen_hybrid_50_50,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_deception_enabled,0,0,3,4,night,frozen_hybrid_50_50,3,3,101,0,8,8,1,3,2,villager,highest_hybrid_score_50_50,0,2,3,0.009085580010694705,3,0,2,wolf,0,0,1,3,3,1
1,deception_enabled,seed_101_base_1_regime_deception_enabled_policy_frozen_ml_epsilon_010_round_1_decision_1,in_distribution,0,7,,2,9,9,seed_101_base_1_regime_deception_enabled_policy_frozen_ml_epsilon_010,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_deception_enabled,0,0,2,7,night,frozen_ml_epsilon_010,1,2,101,0,9,9,1,3,1,villager,epsilon_policy_greedy,0,1,2,0.010551531620314858,2,0,2,wolf,0,0,1,2,3,1
1,deception_enabled,seed_101_base_1_regime_deception_enabled_policy_frozen_ml_epsilon_010_round_2_decision_2,strong_shift,0,10,,2,7,8,seed_101_base_1_regime_deception_enabled_policy_frozen_ml_epsilon_010,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_deception_enabled,0,0,2,5,night,frozen_ml_epsilon_010,2,2,101,0,7,7,0,5,3,seer,epsilon_exploration,0,1,2,0.010318451179798571,2,0,2,wolf,0,1,1,2,3,1
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_existing_rule_round_1_decision_1,in_distribution,0,9,1,7,7,7,seed_101_base_1_regime_heterogeneous_risk_preference_policy_existing_rule,0,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,1,3,7,night,existing_rule,1,3,101,1,9,9,1,2,5,seer,existing_rule,1,2,3,0.005994161186895441,3,0,2,wolf,0,0,1,3,2,1
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_existing_rule_round_2_decision_2,strong_shift,0,7,1,7,6,6,seed_101_base_1_regime_heterogeneous_risk_preference_policy_existing_rule,0,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,0,3,4,night,existing_rule,2,3,101,1,7,7,0,1,2,witch,existing_rule,1,2,3,0.007970455769680362,3,0,2,wolf,0,1,1,3,2,1
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_existing_rule_round_3_decision_3,strong_shift,0,5,1,6,6,6,seed_101_base_1_regime_heterogeneous_risk_preference_policy_existing_rule,0,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,1,3,3,night,existing_rule,3,3,101,1,5,5,1,3,2,villager,existing_rule,1,2,3,0.008078283881748582,3,0,2,wolf,0,0,1,3,2,1
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml_round_1_decision_1,in_distribution,0,9,1,7,7,7,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,1,3,7,night,frozen_ml,1,3,101,0,7,7,1,4,1,witch,highest_frozen_ml_value,2,3,,0.005994161186895441,3,1,1,village,1,0,0,3,0,0
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml_round_2_decision_2,mild_shift,0,9,1,8,8,8,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml,1,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,1,3,6,night,frozen_ml,2,3,101,0,8,8,1,2,1,hunter,highest_frozen_ml_value,2,3,,0.0007742161273091019,3,1,1,village,1,0,0,3,0,0
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml_round_3_decision_3,strong_shift,0,9,1,6,6,6,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,1,3,4,night,frozen_ml,3,3,101,0,6,6,1,1,1,villager,highest_frozen_ml_value,2,3,,0.012232406962596976,3,1,1,village,1,0,0,3,0,0
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_hybrid_50_50_round_1_decision_1,in_distribution,0,9,1,7,7,7,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_hybrid_50_50,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,1,3,7,night,frozen_hybrid_50_50,1,3,101,0,7,7,1,4,1,witch,highest_hybrid_score_50_50,2,3,,0.005994161186895441,3,1,1,village,1,0,0,3,0,0
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_hybrid_50_50_round_2_decision_2,mild_shift,0,9,1,8,8,8,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_hybrid_50_50,1,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,1,3,6,night,frozen_hybrid_50_50,2,3,101,0,8,8,1,2,1,hunter,highest_hybrid_score_50_50,2,3,,0.0007742161273091019,3,1,1,village,1,0,0,3,0,0
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_hybrid_50_50_round_3_decision_3,strong_shift,0,9,1,6,6,6,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_hybrid_50_50,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,1,3,4,night,frozen_hybrid_50_50,3,3,101,0,6,6,1,1,1,villager,highest_hybrid_score_50_50,2,3,,0.012232406962596976,3,1,1,village,1,0,0,3,0,0
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml_epsilon_010_round_1_decision_1,in_distribution,0,9,1,7,7,7,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml_epsilon_010,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,1,3,7,night,frozen_ml_epsilon_010,1,3,101,0,7,7,1,4,1,witch,epsilon_policy_greedy,2,3,,0.005994161186895441,3,1,1,village,1,0,0,3,0,0
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml_epsilon_010_round_2_decision_2,mild_shift,0,9,1,8,8,8,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml_epsilon_010,1,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,1,3,6,night,frozen_ml_epsilon_010,2,3,101,0,8,8,1,2,1,hunter,epsilon_policy_greedy,2,3,,0.0007742161273091019,3,1,1,village,1,0,0,3,0,0
1,heterogeneous_risk_preference,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml_epsilon_010_round_3_decision_3,strong_shift,0,9,1,6,6,6,seed_101_base_1_regime_heterogeneous_risk_preference_policy_frozen_ml_epsilon_010,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_heterogeneous_risk_preference,0,1,3,4,night,frozen_ml_epsilon_010,3,3,101,0,6,6,1,1,1,villager,epsilon_policy_greedy,2,3,,0.012232406962596976,3,1,1,village,1,0,0,3,0,0
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_existing_rule_round_1_decision_1,in_distribution,0,5,2,10,7,7,seed_101_base_1_regime_strong_village_information_policy_existing_rule,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,3,7,night,existing_rule,1,3,101,1,5,5,0,5,3,seer,existing_rule,2,2,3,0.0059941611868955524,3,0,3,wolf,1,1,1,3,2,1
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_existing_rule_round_2_decision_2,strong_shift,0,5,2,6,7,7,seed_101_base_1_regime_strong_village_information_policy_existing_rule,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,3,6,night,existing_rule,2,3,101,1,5,5,1,4,3,seer,existing_rule,2,2,3,0.006927039483926478,3,0,3,wolf,1,0,1,3,2,1
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_existing_rule_round_3_decision_3,strong_shift,0,2,2,10,7,7,seed_101_base_1_regime_strong_village_information_policy_existing_rule,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,3,4,night,existing_rule,3,3,101,1,2,2,1,3,2,witch,existing_rule,2,2,3,0.0035203100955266686,3,0,3,wolf,1,0,1,3,2,1
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_round_1_decision_1,in_distribution,0,5,2,10,7,7,seed_101_base_1_regime_strong_village_information_policy_frozen_ml,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,4,7,night,frozen_ml,1,4,101,0,7,7,0,7,1,villager,highest_frozen_ml_value,2,3,,0.0059941611868955524,4,1,2,village,1,1,1,4,0,0
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_round_2_decision_2,strong_shift,0,5,2,6,7,7,seed_101_base_1_regime_strong_village_information_policy_frozen_ml,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,4,6,night,frozen_ml,2,4,101,0,7,7,1,5,1,villager,highest_frozen_ml_value,2,3,,0.006927039483926478,4,1,2,village,1,0,1,4,0,0
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_round_3_decision_3,strong_shift,0,5,2,10,2,2,seed_101_base_1_regime_strong_village_information_policy_frozen_ml,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,4,4,night,frozen_ml,3,4,101,0,2,2,1,4,1,witch,highest_frozen_ml_value,2,3,,0.003747712505389744,4,1,2,village,1,0,1,4,0,0
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_round_4_decision_4,strong_shift,0,5,2,10,10,10,seed_101_base_1_regime_strong_village_information_policy_frozen_ml,1,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,1,4,3,night,frozen_ml,4,4,101,0,10,10,1,1,1,hunter,highest_frozen_ml_value,2,3,,0.023464669916932968,4,1,2,village,1,0,1,4,0,0
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_hybrid_50_50_round_1_decision_1,mild_shift,0,5,2,10,7,7,seed_101_base_1_regime_strong_village_information_policy_frozen_hybrid_50_50,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,4,7,night,frozen_hybrid_50_50,1,4,101,0,10,10,0,1,7,hunter,highest_hybrid_score_50_50,1,3,4,0.0059941611868955524,4,0,3,wolf,0,1,1,4,1,1
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_hybrid_50_50_round_2_decision_2,strong_shift,0,5,2,6,7,7,seed_101_base_1_regime_strong_village_information_policy_frozen_hybrid_50_50,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,4,6,night,frozen_hybrid_50_50,2,4,101,0,6,6,1,1,2,villager,highest_hybrid_score_50_50,1,3,4,0.006927039483926478,4,0,3,wolf,0,0,1,4,1,1
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_hybrid_50_50_round_3_decision_3,strong_shift,0,5,2,10,7,7,seed_101_base_1_regime_strong_village_information_policy_frozen_hybrid_50_50,1,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,4,4,night,frozen_hybrid_50_50,3,4,101,0,10,10,1,1,3,hunter,highest_hybrid_score_50_50,1,3,4,0.0035203100955267796,4,0,3,wolf,0,0,1,4,1,1
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_hybrid_50_50_round_4_decision_4,strong_shift,0,2,2,7,2,7,seed_101_base_1_regime_strong_village_information_policy_frozen_hybrid_50_50,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,1,4,2,night,frozen_hybrid_50_50,4,4,101,0,7,7,1,2,1,villager,highest_hybrid_score_50_50,1,3,4,0.0012071526855418346,4,0,3,wolf,0,0,1,4,1,1
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_epsilon_010_round_1_decision_1,in_distribution,0,5,2,10,7,7,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_epsilon_010,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,4,7,night,frozen_ml_epsilon_010,1,4,101,0,7,7,0,7,1,villager,epsilon_policy_greedy,2,3,,0.0059941611868955524,4,1,2,village,1,1,1,4,0,0
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_epsilon_010_round_2_decision_2,strong_shift,0,5,2,6,7,7,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_epsilon_010,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,4,6,night,frozen_ml_epsilon_010,2,4,101,0,7,7,1,5,1,villager,epsilon_policy_greedy,2,3,,0.006927039483926478,4,1,2,village,1,0,1,4,0,0
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_epsilon_010_round_3_decision_3,strong_shift,0,5,2,10,2,2,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_epsilon_010,1,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,0,4,4,night,frozen_ml_epsilon_010,3,4,101,0,2,2,1,4,1,witch,epsilon_policy_greedy,2,3,,0.003747712505389744,4,1,2,village,1,0,1,4,0,0
1,strong_village_information,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_epsilon_010_round_4_decision_4,strong_shift,0,5,2,10,10,10,seed_101_base_1_regime_strong_village_information_policy_frozen_ml_epsilon_010,1,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_strong_village_information,0,1,4,3,night,frozen_ml_epsilon_010,4,4,101,0,10,10,1,1,1,hunter,epsilon_policy_greedy,2,3,,0.023464669916932968,4,1,2,village,1,0,1,4,0,0
1,weak_village_information,seed_101_base_1_regime_weak_village_information_policy_existing_rule_round_1_decision_1,in_distribution,0,7,1,8,7,7,seed_101_base_1_regime_weak_village_information_policy_existing_rule,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_weak_village_information,1,0,3,7,night,existing_rule,1,3,101,1,7,7,0,2,1,seer,existing_rule,2,2,,0.0021547735121989486,3,1,0,village,1,1,1,3,0,0
1,weak_village_information,seed_101_base_1_regime_weak_village_information_policy_existing_rule_round_2_decision_2,strong_shift,0,7,1,4,4,4,seed_101_base_1_regime_weak_village_information_policy_existing_rule,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_weak_village_information,0,1,3,7,night,existing_rule,2,3,101,1,7,7,1,4,5,seer,existing_rule,2,2,,0.0015954529231980707,3,1,0,village,1,0,1,3,0,0
1,weak_village_information,seed_101_base_1_regime_weak_village_information_policy_existing_rule_round_3_decision_3,mild_shift,0,6,1,4,5,5,seed_101_base_1_regime_weak_village_information_policy_existing_rule,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_weak_village_information,0,0,3,6,night,existing_rule,3,3,101,1,6,6,1,2,4,witch,existing_rule,2,2,,0.002973746898994434,3,1,0,village,1,0,1,3,0,0
1,weak_village_information,seed_101_base_1_regime_weak_village_information_policy_frozen_ml_round_1_decision_1,in_distribution,0,7,1,8,7,7,seed_101_base_1_regime_weak_village_information_policy_frozen_ml,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_weak_village_information,1,0,3,7,night,frozen_ml,1,3,101,0,7,7,0,2,1,seer,highest_frozen_ml_value,1,2,,0.0021547735121989486,3,1,0,village,1,1,1,3,0,0
1,weak_village_information,seed_101_base_1_regime_weak_village_information_policy_frozen_ml_round_2_decision_2,strong_shift,0,7,1,4,4,4,seed_101_base_1_regime_weak_village_information_policy_frozen_ml,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_weak_village_information,0,1,3,7,night,frozen_ml,2,3,101,0,4,4,1,1,1,villager,highest_frozen_ml_value,1,2,,0.0015954529231980707,3,1,0,village,1,0,1,3,0,0
1,weak_village_information,seed_101_base_1_regime_weak_village_information_policy_frozen_ml_round_3_decision_3,strong_shift,0,7,1,7,6,6,seed_101_base_1_regime_weak_village_information_policy_frozen_ml,0,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_weak_village_information,0,0,3,6,night,frozen_ml,3,3,101,0,6,6,1,4,1,witch,highest_frozen_ml_value,1,2,,0.0006251017571164974,3,1,0,village,1,0,1,3,0,0
1,weak_village_information,seed_101_base_1_regime_weak_village_information_policy_frozen_hybrid_50_50_round_1_decision_1,mild_shift,0,7,1,8,7,7,seed_101_base_1_regime_weak_village_information_policy_frozen_hybrid_50_50,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_weak_village_information,1,0,3,7,night,frozen_hybrid_50_50,1,3,101,1,8,8,0,1,2,villager,highest_hybrid_score_50_50,1,2,,0.0021547735121989486,3,1,0,village,0,1,1,3,0,0
1,weak_village_information,seed_101_base_1_regime_weak_village_information_policy_frozen_hybrid_50_50_round_2_decision_2,strong_shift,0,7,1,4,4,4,seed_101_base_1_regime_weak_village_information_policy_frozen_hybrid_50_50,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_weak_village_information,0,1,3,7,night,frozen_hybrid_50_50,2,3,101,1,4,4,1,1,1,villager,highest_hybrid_score_50_50,1,2,,0.0015954529231980707,3,1,0,village,0,0,1,3,0,0
1,weak_village_information,seed_101_base_1_regime_weak_village_information_policy_frozen_hybrid_50_50_round_3_decision_3,strong_shift,0,7,1,7,6,6,seed_101_base_1_regime_weak_village_information_policy_frozen_hybrid_50_50,0,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_weak_village_information,0,0,3,6,night,frozen_hybrid_50_50,3,3,101,1,7,7,1,1,5,seer,highest_hybrid_score_50_50,1,2,,0.0006251017571164974,3,1,0,village,0,0,1,3,0,0
1,weak_village_information,seed_101_base_1_regime_weak_village_information_policy_frozen_ml_epsilon_010_round_1_decision_1,in_distribution,0,7,1,8,7,7,seed_101_base_1_regime_weak_village_information_policy_frozen_ml_epsilon_010,0,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,seed_101_base_1_regime_weak_village_information,1,0,3,7,night,frozen_ml_epsilon_010,1,3,101,0,7,7,0,2,1,seer,epsilon_policy_greedy,1,2,,0.0021547735121989486,3,1,0,village,1,1,1,3,0,0
