action_legal,action_selected_by_existing_policy,actor_known_teammate_count,actor_p_wolf,actor_previous_speeches_made,actor_previous_votes_made,actor_risk_aggressive,actor_risk_conservative,actor_role_if_self_known,actor_suspicion_score,actor_team,actor_team_is_village,actor_team_is_wolf,actor_team_win_label,actor_uid,alive_count,base_configuration_id,base_game_index,behavioral_regime_id,candidate_alive,candidate_checked_by_actor_status,candidate_conflict_with_actor,candidate_current_vote_count,candidate_defense_count,candidate_distance_from_actor,candidate_is_special_label,candidate_is_wolf_label,candidate_known_village_to_actor,candidate_known_wolf_to_actor,candidate_made_accusations,candidate_p_wolf,candidate_physical_seat_numeric,candidate_public_influence_proxy,candidate_public_role_known,candidate_ranking_margin,candidate_received_accusations,candidate_role_claim_count,candidate_search_coverage_bonus,candidate_seat_is_edge,candidate_side_is_left,candidate_special_role_claim_count,candidate_speech_count,candidate_support_from_actor,candidate_survival_proxy,candidate_suspicion_score,candidate_trust_from_actor,candidate_uid,candidate_uncertainty_proxy,candidate_vote_made_count,candidate_vote_received_count,candidate_vote_switch_count,candidate_was_previously_targeted_by_actor,candidate_wrong_accusation_count,current_vote_total,dead_count,decision_id,decision_type,decision_type_is_day_vote,decision_type_is_seer_check,decision_type_is_wolf_kill,distribution_shift_category,eventual_winner_label,existing_policy_name,feature_vector_novelty_score,fraction_features_outside_training_minmax,full_rollout_best_action,full_rollout_count,full_rollout_existing_policy_regret,full_rollout_mean_team_win_rate,full_rollout_policy_values,full_rollout_policy_values_json,full_rollout_team_win_standard_error,full_rollout_value_rank_within_decision,full_rollout_value_variance_across_policies,full_rollout_worst_case_team_win_rate,game_family_id,game_id,hybrid_score,maximum_absolute_z_score,missing_feature_count,ml_predicted_wolf_value,normalized_existing_rule_score,normalized_ml_value,number_of_previous_eliminations,number_of_public_check_results,observation_id,observation_safe_rule_proxy_score,phase,phase_is_day,phase_is_night,prediction_extremity,public_information_entropy_proxy,public_revealed_role_count,round,round_number,seed,selected_candidate_uid,split_group_id,split_level,split_name,standardized_feature_distance,surrogate_rollout_value,true_candidate_role_label
1,0,2,0.55,0,0,0,0,werewolf,0.25,wolf,0,1,,3,10,regime_randomized_legal_policy_seed_63_base_3,3,randomized_legal_policy,1,0,0,0,0,5,0,0,0,0,0,0.3,8,0.0,0,0.01072202317880988,0,0,0.0,0,0,0,0,0,1.425,0.0,0.5,8,0.3,0,0,0,0,0,0,0,a2e45291c1e8eb677741511b8fd6c3f0011988dcc970a379a07df912cc90fdf1,wolf_kill,0,0,1,mild_shift,,threat_based,2.2170725237070483,0.0,1,7,0.0,0.8571428571428571,"{'baseline_rule_policy': 1.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 1.0, 'deception_enabled_policy': 0.0, 'risk_heterogeneous_policy': 1.0}","{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 1.0}",0.14285714285714285,1,0.14285714285714285,0.0,regime_randomized_legal_policy_seed_63_base_3,randomized_legal_policy_seed_63_game_3_wolf_kill,0.75,2.9999999999999996,0,0.653167106125758,0.5,1.0,0,0,5d67b743a0b856377c51fccbe2ec119a8f6106deb17ec1018df725eb8698c731,0.628,night,0,1,0.153167106125758,0.315,0,1,1,63,1,regime_randomized_legal_policy_seed_63_base_3,A_in_distribution,train,0.7170725237070483,0.6666666666666666,villager
1,0,2,0.55,0,0,0,0,werewolf,0.25,wolf,0,1,,3,10,regime_randomized_legal_policy_seed_63_base_3,3,randomized_legal_policy,1,0,0,0,0,4,0,0,0,0,0,0.3,9,0.0,0,0.01072202317880988,0,0,0.0,0,0,0,0,0,1.425,0.0,0.5,9,0.3,0,0,0,0,0,0,0,a2e45291c1e8eb677741511b8fd6c3f0011988dcc970a379a07df912cc90fdf1,wolf_kill,0,0,1,mild_shift,,threat_based,2.198445037081425,0.0,1,7,0.0,0.8571428571428571,"{'baseline_rule_policy': 1.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 1.0, 'deception_enabled_policy': 0.0, 'risk_heterogeneous_policy': 1.0}","{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 1.0}",0.14285714285714285,1,0.14285714285714285,0.0,regime_randomized_legal_policy_seed_63_base_3,randomized_legal_policy_seed_63_game_3_wolf_kill,0.6399343339156509,2.9999999999999996,0,0.6424450829469481,0.5,0.7798686678313017,0,0,5d67b743a0b856377c51fccbe2ec119a8f6106deb17ec1018df725eb8698c731,0.628,night,0,1,0.14244508294694813,0.315,0,1,1,63,1,regime_randomized_legal_policy_seed_63_base_3,A_in_distribution,train,0.6984450370814251,0.3333333333333333,villager
1,0,2,0.55,0,0,0,0,werewolf,0.25,wolf,0,1,,3,10,regime_randomized_legal_policy_seed_63_base_3,3,randomized_legal_policy,1,0,0,0,0,1,0,0,0,0,0,0.3,2,0.0,0,0.01072202317880988,0,0,0.0,0,1,0,0,0,1.425,0.0,0.5,2,0.3,0,0,0,0,0,0,0,a2e45291c1e8eb677741511b8fd6c3f0011988dcc970a379a07df912cc90fdf1,wolf_kill,0,0,1,mild_shift,,threat_based,2.1930071332828653,0.0,1,7,0.0,0.7142857142857143,"{'baseline_rule_policy': 0.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 0.0, 'deception_enabled_policy': 1.0, 'risk_heterogeneous_policy': 1.0}","{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 1.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 0.0}",0.18442777839082938,4,0.2380952380952381,0.0,regime_randomized_legal_policy_seed_63_base_3,randomized_legal_policy_seed_63_game_3_wolf_kill,0.3115323556618006,2.9999999999999996,0,0.6104538748975064,0.5,0.12306471132360122,0,0,5d67b743a0b856377c51fccbe2ec119a8f6106deb17ec1018df725eb8698c731,0.628,night,0,1,0.11045387489750635,0.315,0,1,1,63,1,regime_randomized_legal_policy_seed_63_base_3,A_in_distribution,train,0.6930071332828653,0.6666666666666666,villager
1,1,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,1,10,regime_randomized_legal_policy_seed_64_base_1,1,randomized_legal_policy,1,0,0,0,0,3,1,0,0,0,0,0.3,8,0.0,0,0.006501265933887779,0,0,0.0,0,0,0,0,0,1.425,0.0,0.5,8,0.3,0,0,0,0,0,0,0,4c204d9b4b8d41c680452c9a719064809649e13f105868e7fe81ba7cb7eed999,wolf_kill,0,0,1,in_distribution,,threat_based,1.1022875580014286,0.0,5,7,0.2857142857142857,0.5714285714285714,"{'baseline_rule_policy': 0.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 0.0, 'deception_enabled_policy': 0.0, 'risk_heterogeneous_policy': 1.0}","{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 0.0}",0.20203050891044216,3,0.28571428571428575,0.0,regime_randomized_legal_policy_seed_64_base_1,randomized_legal_policy_seed_64_game_1_wolf_kill,0.75,1.5275252316519494,0,0.6499555828327066,0.5,1.0,0,0,2fcaee9c46dfdc357a2fde1719c3b25da697913e4fcbcb98cabb8e12c67790ae,0.628,night,0,1,0.1499555828327066,0.315,0,1,1,64,8,regime_randomized_legal_policy_seed_64_base_1,A_in_distribution,train,0.3385249421754539,1.0,seer
1,0,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,1,10,regime_randomized_legal_policy_seed_64_base_1,1,randomized_legal_policy,1,0,0,0,0,1,0,0,0,0,0,0.3,10,0.0,0,0.006501265933887779,0,0,0.0,1,0,0,0,0,1.425,0.0,0.5,10,0.3,0,0,0,0,0,0,0,4c204d9b4b8d41c680452c9a719064809649e13f105868e7fe81ba7cb7eed999,wolf_kill,0,0,1,in_distribution,,threat_based,1.2286363515833334,0.0,5,7,0.2857142857142857,0.5714285714285714,"{'baseline_rule_policy': 0.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 0.0, 'deception_enabled_policy': 0.0, 'risk_heterogeneous_policy': 1.0}","{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 0.0}",0.20203050891044216,3,0.28571428571428575,0.0,regime_randomized_legal_policy_seed_64_base_1,randomized_legal_policy_seed_64_game_1_wolf_kill,0.25,1.5958918549960293,0,0.6117953521093815,0.5,0.0,0,0,2fcaee9c46dfdc357a2fde1719c3b25da697913e4fcbcb98cabb8e12c67790ae,0.628,night,0,1,0.11179535210938152,0.315,0,1,1,64,8,regime_randomized_legal_policy_seed_64_base_1,A_in_distribution,train,0.43069042408531866,1.0,villager
1,0,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,1,10,regime_randomized_legal_policy_seed_64_base_1,1,randomized_legal_policy,1,0,0,0,0,2,0,0,0,0,0,0.3,9,0.0,0,0.006501265933887779,0,0,0.0,0,0,0,0,0,1.425,0.0,0.5,9,0.3,0,0,0,0,0,0,0,4c204d9b4b8d41c680452c9a719064809649e13f105868e7fe81ba7cb7eed999,wolf_kill,0,0,1,in_distribution,,threat_based,1.1291351826027622,0.0,5,7,0.2857142857142857,0.7142857142857143,"{'baseline_rule_policy': 1.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 0.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 1.0, 'deception_enabled_policy': 1.0, 'risk_heterogeneous_policy': 0.0}","{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 1.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 1.0}",0.18442777839082938,2,0.2380952380952381,0.0,regime_randomized_legal_policy_seed_64_base_1,randomized_legal_policy_seed_64_game_1_wolf_kill,0.6095131243237459,1.5275252316519494,0,0.6392335596538967,0.5,0.719026248647492,0,0,2fcaee9c46dfdc357a2fde1719c3b25da697913e4fcbcb98cabb8e12c67790ae,0.628,night,0,1,0.13923355965389672,0.315,0,1,1,64,8,regime_randomized_legal_policy_seed_64_base_1,A_in_distribution,train,0.3653725667767875,0.3333333333333333,villager
1,0,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,1,10,regime_randomized_legal_policy_seed_64_base_1,1,randomized_legal_policy,1,0,0,0,0,4,1,0,0,0,0,0.3,5,0.0,0,0.006501265933887779,0,0,0.0,1,1,0,0,0,1.425,0.0,0.5,5,0.3,0,0,0,0,0,0,0,4c204d9b4b8d41c680452c9a719064809649e13f105868e7fe81ba7cb7eed999,wolf_kill,0,0,1,in_distribution,,threat_based,1.0966344003067792,0.0,5,7,0.2857142857142857,0.8571428571428571,"{'baseline_rule_policy': 1.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 0.0, 'deception_enabled_policy': 1.0, 'risk_heterogeneous_policy': 1.0}","{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 1.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 0.0}",0.14285714285714285,1,0.14285714285714285,0.0,regime_randomized_legal_policy_seed_64_base_1,randomized_legal_policy_seed_64_game_1_wolf_kill,0.6648162129701964,1.5275252316519494,0,0.6434543168988188,0.5,0.829632425940393,0,0,2fcaee9c46dfdc357a2fde1719c3b25da697913e4fcbcb98cabb8e12c67790ae,0.628,night,0,1,0.14345431689881882,0.315,0,1,1,64,8,regime_randomized_legal_policy_seed_64_base_1,A_in_distribution,train,0.33287178448080434,0.6666666666666666,hunter
1,1,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,2,10,regime_randomized_legal_policy_seed_64_base_2,2,randomized_legal_policy,1,0,0,0,0,4,0,0,0,0,0,0.3,6,0.0,0,0.01072202317880988,0,0,0.0,1,0,0,0,0,1.425,0.0,0.5,6,0.3,0,0,0,0,0,0,0,31f4ca81a6916f0e19e8220f829501fdd971280aafa67ee0a3f2efd8a71aaae3,wolf_kill,0,0,1,in_distribution,,threat_based,1.1145008876003213,0.0,6,7,0.0,0.7142857142857143,"{'baseline_rule_policy': 1.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 0.0, 'speech_and_herding_policy': 1.0, 'deception_enabled_policy': 0.0, 'risk_heterogeneous_policy': 1.0}","{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 1.0}",0.18442777839082938,1,0.2380952380952381,0.0,regime_randomized_legal_policy_seed_64_base_2,randomized_legal_policy_seed_64_game_2_wolf_kill,0.5801521392668016,1.5275252316519494,0,0.6440466674250587,0.5,0.6603042785336032,0,0,94a6d57c8586e0e9f8aa9149c66e1efa2bddfcd65446da557fb5f52ce055ec96,0.628,night,0,1,0.14404666742505867,0.315,0,1,1,64,6,regime_randomized_legal_policy_seed_64_base_2,A_in_distribution,train,0.3507382717743465,0.6666666666666666,villager
1,0,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,2,10,regime_randomized_legal_policy_seed_64_base_2,2,randomized_legal_policy,1,0,0,0,0,1,1,0,0,0,0,0.3,1,0.0,0,0.01072202317880988,0,0,0.0,1,1,0,0,0,1.425,0.0,0.5,1,0.3,0,0,0,0,0,0,0,31f4ca81a6916f0e19e8220f829501fdd971280aafa67ee0a3f2efd8a71aaae3,wolf_kill,0,0,1,in_distribution,,threat_based,1.1626450810629692,0.0,6,7,0.0,0.5714285714285714,"{'baseline_rule_policy': 1.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 0.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 0.0, 'deception_enabled_policy': 0.0, 'risk_heterogeneous_policy': 1.0}","{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 0.0}",0.20203050891044216,3,0.28571428571428575,0.0,regime_randomized_legal_policy_seed_64_base_2,randomized_legal_policy_seed_64_game_2_wolf_kill,0.25,1.5275252316519494,0,0.6118849678171219,0.5,0.0,0,0,94a6d57c8586e0e9f8aa9149c66e1efa2bddfcd65446da557fb5f52ce055ec96,0.628,night,0,1,0.11188496781712187,0.315,0,1,1,64,6,regime_randomized_legal_policy_seed_64_base_2,A_in_distribution,train,0.39888246523699444,1.0,seer
1,0,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,2,10,regime_randomized_legal_policy_seed_64_base_2,2,randomized_legal_policy,1,0,0,0,0,3,0,0,0,0,0,0.3,9,0.0,0,0.01072202317880988,0,0,0.0,0,0,0,0,0,1.425,0.0,0.5,9,0.3,0,0,0,0,0,0,0,31f4ca81a6916f0e19e8220f829501fdd971280aafa67ee0a3f2efd8a71aaae3,wolf_kill,0,0,1,in_distribution,,threat_based,1.1220986907900694,0.0,6,7,0.0,0.5714285714285714,"{'baseline_rule_policy': 1.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 0.0, 'deception_enabled_policy': 0.0, 'risk_heterogeneous_policy': 0.0}","{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 0.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 0.0}",0.20203050891044216,3,0.28571428571428575,0.0,regime_randomized_legal_policy_seed_64_base_2,randomized_legal_policy_seed_64_game_2_wolf_kill,0.6399343339156509,1.5275252316519494,0,0.6498703370534591,0.5,0.7798686678313017,0,0,94a6d57c8586e0e9f8aa9149c66e1efa2bddfcd65446da557fb5f52ce055ec96,0.628,night,0,1,0.1498703370534591,0.315,0,1,1,64,6,regime_randomized_legal_policy_seed_64_base_2,A_in_distribution,train,0.3583360749640948,0.3333333333333333,villager
1,0,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,2,10,regime_randomized_legal_policy_seed_64_base_2,2,randomized_legal_policy,1,0,0,0,0,4,0,0,0,0,0,0.3,8,0.0,0,0.01072202317880988,0,0,0.0,0,0,0,0,0,1.425,0.0,0.5,8,0.3,0,0,0,0,0,0,0,31f4ca81a6916f0e19e8220f829501fdd971280aafa67ee0a3f2efd8a71aaae3,wolf_kill,0,0,1,in_distribution,,threat_based,1.127272618160921,0.0,6,7,0.0,0.7142857142857143,"{'baseline_rule_policy': 1.0, 'randomized_legal_policy': 0.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 1.0, 'deception_enabled_policy': 1.0, 'risk_heterogeneous_policy': 0.0}","{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 1.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 1.0}",0.18442777839082938,1,0.2380952380952381,0.0,regime_randomized_legal_policy_seed_64_base_2,randomized_legal_policy_seed_64_game_2_wolf_kill,0.75,1.5275252316519494,0,0.660592360232269,0.5,1.0,0,0,94a6d57c8586e0e9f8aa9149c66e1efa2bddfcd65446da557fb5f52ce055ec96,0.628,night,0,1,0.16059236023226897,0.315,0,1,1,64,6,regime_randomized_legal_policy_seed_64_base_2,A_in_distribution,train,0.3635100023349463,0.3333333333333333,villager
1,1,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,1,10,regime_randomized_legal_policy_seed_64_base_3,3,randomized_legal_policy,1,0,0,0,0,4,0,0,0,0,0,0.3,5,0.0,0,0.005064475180411643,0,0,0.0,1,1,0,0,0,1.425,0.0,0.5,5,0.3,0,0,0,0,0,0,0,73ab2853dd3c0078cae595b88282cc8f084ec66fc1400b4991b7d8c5036f19d3,wolf_kill,0,0,1,in_distribution,,threat_based,1.0966344003067792,0.0,2,7,0.4285714285714286,0.2857142857142857,"{'baseline_rule_policy': 0.0, 'randomized_legal_policy': 0.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 0.0, 'speech_and_herding_policy': 0.0, 'deception_enabled_policy': 1.0, 'risk_heterogeneous_policy': 0.0}","{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 1.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 0.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 0.0}",0.18442777839082938,4,0.2380952380952381,0.0,regime_randomized_legal_policy_seed_64_base_3,randomized_legal_policy_seed_64_game_3_wolf_kill,0.5354378248132645,1.5275252316519494,0,0.6434543168988188,0.5,0.5708756496265289,0,0,800f78f3f8f4fdcbd8156a9c0465d1aec0b6dd6da9051f8bcd796e09db636e4c,0.628,night,0,1,0.14345431689881882,0.315,0,1,1,64,5,regime_randomized_legal_policy_seed_64_base_3,A_in_distribution,train,0.33287178448080434,0.6666666666666666,villager
1,0,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,1,10,regime_randomized_legal_policy_seed_64_base_3,3,randomized_legal_policy,1,0,0,0,0,1,0,0,0,0,0,0.3,2,0.0,0,0.005064475180411643,0,0,0.0,0,1,0,0,0,1.425,0.0,0.5,2,0.3,0,0,0,0,0,0,0,73ab2853dd3c0078cae595b88282cc8f084ec66fc1400b4991b7d8c5036f19d3,wolf_kill,0,0,1,in_distribution,,threat_based,1.1357552836308566,0.0,2,7,0.4285714285714286,0.7142857142857143,"{'baseline_rule_policy': 1.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 0.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 0.0, 'deception_enabled_policy': 1.0, 'risk_heterogeneous_policy': 1.0}","{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 1.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 0.0}",0.18442777839082938,1,0.2380952380952381,0.0,regime_randomized_legal_policy_seed_64_base_3,randomized_legal_policy_seed_64_game_3_wolf_kill,0.25,1.5275252316519494,0,0.6285159064035797,0.5,0.0,0,0,800f78f3f8f4fdcbd8156a9c0465d1aec0b6dd6da9051f8bcd796e09db636e4c,0.628,night,0,1,0.12851590640357968,0.315,0,1,1,64,5,regime_randomized_legal_policy_seed_64_base_3,A_in_distribution,train,0.371992667804882,0.6666666666666666,villager
1,0,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,1,10,regime_randomized_legal_policy_seed_64_base_3,3,randomized_legal_policy,1,0,0,0,0,3,1,0,0,0,0,0.3,4,0.0,0,0.005064475180411643,0,0,0.0,0,1,0,0,0,1.425,0.0,0.5,4,0.3,0,0,0,0,0,0,0,73ab2853dd3c0078cae595b88282cc8f084ec66fc1400b4991b7d8c5036f19d3,wolf_kill,0,0,1,in_distribution,,threat_based,1.0621714069067747,0.0,2,7,0.4285714285714286,0.42857142857142855,"{'baseline_rule_policy': 0.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 0.0, 'seat_order_neutral_policy': 0.0, 'speech_and_herding_policy': 0.0, 'deception_enabled_policy': 1.0, 'risk_heterogeneous_policy': 1.0}","{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 1.0, ""mixed_rule_policy"": 0.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 0.0}",0.20203050891044214,3,0.2857142857142857,0.0,regime_randomized_legal_policy_seed_64_base_3,randomized_legal_policy_seed_64_game_3_wolf_kill,0.6532298128520317,1.5275252316519494,0,0.6496189696442094,0.5,0.8064596257040635,0,0,800f78f3f8f4fdcbd8156a9c0465d1aec0b6dd6da9051f8bcd796e09db636e4c,0.628,night,0,1,0.1496189696442094,0.315,0,1,1,64,5,regime_randomized_legal_policy_seed_64_base_3,A_in_distribution,train,0.2984087910808001,1.0,seer
1,0,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,1,10,regime_randomized_legal_policy_seed_64_base_3,3,randomized_legal_policy,1,0,0,0,0,5,1,0,0,0,0,0.3,6,0.0,0,0.005064475180411643,0,0,0.0,1,0,0,0,0,1.425,0.0,0.5,6,0.3,0,0,0,0,0,0,0,73ab2853dd3c0078cae595b88282cc8f084ec66fc1400b4991b7d8c5036f19d3,wolf_kill,0,0,1,in_distribution,,threat_based,1.2765515003516854,0.0,2,7,0.4285714285714286,0.5714285714285714,"{'baseline_rule_policy': 0.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 0.0, 'speech_and_herding_policy': 0.0, 'deception_enabled_policy': 1.0, 'risk_heterogeneous_policy': 1.0}","{""baseline_rule_policy"": 0.0, ""deception_enabled_policy"": 1.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 1.0, ""seat_order_neutral_policy"": 0.0, ""speech_and_herding_policy"": 0.0}",0.20203050891044216,2,0.28571428571428575,0.0,regime_randomized_legal_policy_seed_64_base_3,randomized_legal_policy_seed_64_game_3_wolf_kill,0.75,1.7451661817256576,0,0.654683444824621,0.5,1.0,0,0,800f78f3f8f4fdcbd8156a9c0465d1aec0b6dd6da9051f8bcd796e09db636e4c,0.628,night,0,1,0.15468344482462104,0.315,0,1,1,64,5,regime_randomized_legal_policy_seed_64_base_3,A_in_distribution,train,0.40396840948885654,1.0,witch
1,1,2,0.3,0,0,0,0,werewolf,0.0,wolf,0,1,,4,10,regime_mixed_rule_policy_seed_60_base_1,1,mixed_rule_policy,1,0,0,0,0,2,1,0,0,0,0,0.3,6,0.0,0,0.016882305995707614,0,0,0.0,1,0,0,0,0,1.425,0.0,0.5,6,0.3,0,0,0,0,0,0,0,0702bdcbd9ace7bd0a5cf8b03cf0fe6456c1fb9fab6d355921a80a59b69ff64c,wolf_kill,0,0,1,in_distribution,,threat_based,0.8436896625955466,0.0,1,7,0.1428571428571429,0.8571428571428571,"{'baseline_rule_policy': 1.0, 'randomized_legal_policy': 1.0, 'mixed_rule_policy': 1.0, 'seat_order_neutral_policy': 1.0, 'speech_and_herding_policy': 1.0, 'deception_enabled_policy': 1.0, 'risk_heterogeneous_policy': 0.0}","{""baseline_rule_policy"": 1.0, ""deception_enabled_policy"": 1.0, ""mixed_rule_policy"": 1.0, ""randomized_legal_policy"": 1.0, ""risk_heterogeneous_policy"": 0.0, ""seat_order_neutral_policy"": 1.0, ""speech_and_herding_policy"": 1.0}",0.14285714285714285,3,0.14285714285714285,0.0,regime_mixed_rule_policy_seed_60_base_1,mixed_rule_policy_seed_60_game_1_wolf_kill,0.39584478602353357,1.143543749793731,0,0.71443903596555,0.5,0.29168957204706714,0,0,fb971b66720df9a671555f6fcc85ca0866eb9d862ce54a3611b77a68eb7523f7,0.628,night,0,1,0.21443903596555003,0.28500000000000003,0,1,1,60,6,regime_mixed_rule_policy_seed_60_base_1,A_in_distribution,train,0.27191778769868097,1.0,seer
