agrees_with_existing,agrees_with_full_best,base_game_index,behavioral_regime_id,best_full_rollout_value,decision_id,distribution_shift_category,existing_rule_candidate_uid,existing_rule_full_rollout_value,full_rollout_best_candidate_uid,game_id,improvement_over_existing,ml_prediction_margin,policy_name,regret_to_best,seed,selected_candidate_uid,selected_full_rollout_value
1,0,3,speech_and_herding_policy,0.8571428571428571,d772d26f70ebfcf6081dd9b926619d4952c5098ec7e921ede793dc62fb70eae8,in_distribution,3,0.7142857142857143,9,speech_and_herding_policy_seed_64_game_3_wolf_kill,0.0,0.004220757244922102,existing_rule,0.1428571428571428,64,3,0.7142857142857143
0,0,3,speech_and_herding_policy,0.8571428571428571,d772d26f70ebfcf6081dd9b926619d4952c5098ec7e921ede793dc62fb70eae8,in_distribution,3,0.7142857142857143,9,speech_and_herding_policy_seed_64_game_3_wolf_kill,-0.1428571428571429,0.004220757244922102,frozen_ml,0.2857142857142857,64,5,0.5714285714285714
0,0,3,speech_and_herding_policy,0.8571428571428571,d772d26f70ebfcf6081dd9b926619d4952c5098ec7e921ede793dc62fb70eae8,in_distribution,3,0.7142857142857143,9,speech_and_herding_policy_seed_64_game_3_wolf_kill,-0.1428571428571429,0.004220757244922102,frozen_hybrid_50_50,0.2857142857142857,64,5,0.5714285714285714
0,0,3,speech_and_herding_policy,0.8571428571428571,d772d26f70ebfcf6081dd9b926619d4952c5098ec7e921ede793dc62fb70eae8,in_distribution,3,0.7142857142857143,9,speech_and_herding_policy_seed_64_game_3_wolf_kill,-0.1428571428571429,0.004220757244922102,frozen_ml_epsilon_010,0.2857142857142857,64,5,0.5714285714285714
1,0,1,deception_enabled_policy,0.7142857142857143,d76dd2c15487c7e442b1c754dc6378802d5c10289b67469bbd5476f89060e89b,in_distribution,4,0.5714285714285714,10,deception_enabled_policy_seed_60_game_1_wolf_kill,0.0,0.027608699103010226,existing_rule,0.1428571428571429,60,4,0.5714285714285714
0,0,1,deception_enabled_policy,0.7142857142857143,d76dd2c15487c7e442b1c754dc6378802d5c10289b67469bbd5476f89060e89b,in_distribution,4,0.5714285714285714,10,deception_enabled_policy_seed_60_game_1_wolf_kill,-0.2857142857142857,0.027608699103010226,frozen_ml,0.4285714285714286,60,7,0.2857142857142857
0,0,1,deception_enabled_policy,0.7142857142857143,d76dd2c15487c7e442b1c754dc6378802d5c10289b67469bbd5476f89060e89b,in_distribution,4,0.5714285714285714,10,deception_enabled_policy_seed_60_game_1_wolf_kill,-0.2857142857142857,0.027608699103010226,frozen_hybrid_50_50,0.4285714285714286,60,7,0.2857142857142857
0,0,1,deception_enabled_policy,0.7142857142857143,d76dd2c15487c7e442b1c754dc6378802d5c10289b67469bbd5476f89060e89b,in_distribution,4,0.5714285714285714,10,deception_enabled_policy_seed_60_game_1_wolf_kill,-0.2857142857142857,0.027608699103010226,frozen_ml_epsilon_010,0.4285714285714286,60,7,0.2857142857142857
1,0,2,deception_enabled_policy,0.5714285714285714,09e80d4b40ac55007a3c6b08bded6dd94b78ba259ee821cc741d8c5442f079cb,in_distribution,7,0.5714285714285714,1,deception_enabled_policy_seed_60_game_2_wolf_kill,0.0,0.00017049155849513387,existing_rule,0.0,60,7,0.5714285714285714
1,0,2,deception_enabled_policy,0.5714285714285714,09e80d4b40ac55007a3c6b08bded6dd94b78ba259ee821cc741d8c5442f079cb,in_distribution,7,0.5714285714285714,1,deception_enabled_policy_seed_60_game_2_wolf_kill,0.0,0.00017049155849513387,frozen_ml,0.0,60,7,0.5714285714285714
1,0,2,deception_enabled_policy,0.5714285714285714,09e80d4b40ac55007a3c6b08bded6dd94b78ba259ee821cc741d8c5442f079cb,in_distribution,7,0.5714285714285714,1,deception_enabled_policy_seed_60_game_2_wolf_kill,0.0,0.00017049155849513387,frozen_hybrid_50_50,0.0,60,7,0.5714285714285714
1,0,2,deception_enabled_policy,0.5714285714285714,09e80d4b40ac55007a3c6b08bded6dd94b78ba259ee821cc741d8c5442f079cb,in_distribution,7,0.5714285714285714,1,deception_enabled_policy_seed_60_game_2_wolf_kill,0.0,0.00017049155849513387,frozen_ml_epsilon_010,0.0,60,7,0.5714285714285714
1,0,3,deception_enabled_policy,0.7142857142857143,83948876e250e3f64b347b58524b5ef3df291bcb3d1d97cee67030329fa269bd,in_distribution,5,0.42857142857142855,9,deception_enabled_policy_seed_60_game_3_wolf_kill,0.0,0.017052797554202637,existing_rule,0.28571428571428575,60,5,0.42857142857142855
0,1,3,deception_enabled_policy,0.7142857142857143,83948876e250e3f64b347b58524b5ef3df291bcb3d1d97cee67030329fa269bd,in_distribution,5,0.42857142857142855,9,deception_enabled_policy_seed_60_game_3_wolf_kill,0.28571428571428575,0.017052797554202637,frozen_ml,0.0,60,9,0.7142857142857143
0,0,3,deception_enabled_policy,0.7142857142857143,83948876e250e3f64b347b58524b5ef3df291bcb3d1d97cee67030329fa269bd,mild_shift,5,0.42857142857142855,9,deception_enabled_policy_seed_60_game_3_wolf_kill,0.0,0.017052797554202637,frozen_hybrid_50_50,0.28571428571428575,60,10,0.42857142857142855
0,1,3,deception_enabled_policy,0.7142857142857143,83948876e250e3f64b347b58524b5ef3df291bcb3d1d97cee67030329fa269bd,in_distribution,5,0.42857142857142855,9,deception_enabled_policy_seed_60_game_3_wolf_kill,0.28571428571428575,0.017052797554202637,frozen_ml_epsilon_010,0.0,60,9,0.7142857142857143
1,0,1,deception_enabled_policy,0.5714285714285714,a3abe37b12551b0bac2dab906e4005fdfabeed9d71f490149b2612ea143f8c6a,mild_shift,10,0.42857142857142855,1,deception_enabled_policy_seed_61_game_1_wolf_kill,0.0,0.004386878874924394,existing_rule,0.14285714285714285,61,10,0.42857142857142855
1,0,1,deception_enabled_policy,0.5714285714285714,a3abe37b12551b0bac2dab906e4005fdfabeed9d71f490149b2612ea143f8c6a,mild_shift,10,0.42857142857142855,1,deception_enabled_policy_seed_61_game_1_wolf_kill,0.0,0.004386878874924394,frozen_ml,0.14285714285714285,61,10,0.42857142857142855
1,0,1,deception_enabled_policy,0.5714285714285714,a3abe37b12551b0bac2dab906e4005fdfabeed9d71f490149b2612ea143f8c6a,mild_shift,10,0.42857142857142855,1,deception_enabled_policy_seed_61_game_1_wolf_kill,0.0,0.004386878874924394,frozen_hybrid_50_50,0.14285714285714285,61,10,0.42857142857142855
1,0,1,deception_enabled_policy,0.5714285714285714,a3abe37b12551b0bac2dab906e4005fdfabeed9d71f490149b2612ea143f8c6a,mild_shift,10,0.42857142857142855,1,deception_enabled_policy_seed_61_game_1_wolf_kill,0.0,0.004386878874924394,frozen_ml_epsilon_010,0.14285714285714285,61,10,0.42857142857142855
1,1,2,deception_enabled_policy,0.8571428571428571,32e6613e6193918536a77c3d871ecb31524fa9a0186c8f0ff11f901873e133f5,in_distribution,4,0.8571428571428571,4,deception_enabled_policy_seed_61_game_2_wolf_kill,0.0,0.03233219116643182,existing_rule,0.0,61,4,0.8571428571428571
0,0,2,deception_enabled_policy,0.8571428571428571,32e6613e6193918536a77c3d871ecb31524fa9a0186c8f0ff11f901873e133f5,in_distribution,4,0.8571428571428571,4,deception_enabled_policy_seed_61_game_2_wolf_kill,-0.42857142857142855,0.03233219116643182,frozen_ml,0.42857142857142855,61,7,0.42857142857142855
0,0,2,deception_enabled_policy,0.8571428571428571,32e6613e6193918536a77c3d871ecb31524fa9a0186c8f0ff11f901873e133f5,in_distribution,4,0.8571428571428571,4,deception_enabled_policy_seed_61_game_2_wolf_kill,-0.42857142857142855,0.03233219116643182,frozen_hybrid_50_50,0.42857142857142855,61,7,0.42857142857142855
0,0,2,deception_enabled_policy,0.8571428571428571,32e6613e6193918536a77c3d871ecb31524fa9a0186c8f0ff11f901873e133f5,in_distribution,4,0.8571428571428571,4,deception_enabled_policy_seed_61_game_2_wolf_kill,-0.42857142857142855,0.03233219116643182,frozen_ml_epsilon_010,0.42857142857142855,61,7,0.42857142857142855
1,0,3,deception_enabled_policy,0.8571428571428571,5e922155775eedfe1f1044d241cd18f9db16d3bae0906bead06c0dd9e261e836,in_distribution,2,0.5714285714285714,8,deception_enabled_policy_seed_61_game_3_wolf_kill,0.0,0.04271323122825166,existing_rule,0.2857142857142857,61,2,0.5714285714285714
0,1,3,deception_enabled_policy,0.8571428571428571,5e922155775eedfe1f1044d241cd18f9db16d3bae0906bead06c0dd9e261e836,in_distribution,2,0.5714285714285714,8,deception_enabled_policy_seed_61_game_3_wolf_kill,0.2857142857142857,0.04271323122825166,frozen_ml,0.0,61,8,0.8571428571428571
0,1,3,deception_enabled_policy,0.8571428571428571,5e922155775eedfe1f1044d241cd18f9db16d3bae0906bead06c0dd9e261e836,in_distribution,2,0.5714285714285714,8,deception_enabled_policy_seed_61_game_3_wolf_kill,0.2857142857142857,0.04271323122825166,frozen_hybrid_50_50,0.0,61,8,0.8571428571428571
0,1,3,deception_enabled_policy,0.8571428571428571,5e922155775eedfe1f1044d241cd18f9db16d3bae0906bead06c0dd9e261e836,in_distribution,2,0.5714285714285714,8,deception_enabled_policy_seed_61_game_3_wolf_kill,0.2857142857142857,0.04271323122825166,frozen_ml_epsilon_010,0.0,61,8,0.8571428571428571
1,0,1,deception_enabled_policy,1.0,41901f41fc785ca8ea7452b19818d566c162d0548ac63615283a7f36c1789800,in_distribution,10,0.8571428571428571,3,deception_enabled_policy_seed_62_game_1_wolf_kill,0.0,0.027438207544515203,existing_rule,0.1428571428571429,62,10,0.8571428571428571
0,0,1,deception_enabled_policy,1.0,41901f41fc785ca8ea7452b19818d566c162d0548ac63615283a7f36c1789800,in_distribution,10,0.8571428571428571,3,deception_enabled_policy_seed_62_game_1_wolf_kill,0.0,0.027438207544515203,frozen_ml,0.1428571428571429,62,9,0.8571428571428571
0,0,1,deception_enabled_policy,1.0,41901f41fc785ca8ea7452b19818d566c162d0548ac63615283a7f36c1789800,in_distribution,10,0.8571428571428571,3,deception_enabled_policy_seed_62_game_1_wolf_kill,0.0,0.027438207544515203,frozen_hybrid_50_50,0.1428571428571429,62,9,0.8571428571428571
0,0,1,deception_enabled_policy,1.0,41901f41fc785ca8ea7452b19818d566c162d0548ac63615283a7f36c1789800,in_distribution,10,0.8571428571428571,3,deception_enabled_policy_seed_62_game_1_wolf_kill,0.0,0.027438207544515203,frozen_ml_epsilon_010,0.1428571428571429,62,9,0.8571428571428571
1,1,2,deception_enabled_policy,0.8571428571428571,40adaa7a945745972fbcdcc82130ba7a1026a0195d18f2d9b63c62e9b1b87096,in_distribution,4,0.8571428571428571,4,deception_enabled_policy_seed_62_game_2_wolf_kill,0.0,0.004727861991914328,existing_rule,0.0,62,4,0.8571428571428571
0,0,2,deception_enabled_policy,0.8571428571428571,40adaa7a945745972fbcdcc82130ba7a1026a0195d18f2d9b63c62e9b1b87096,in_distribution,4,0.8571428571428571,4,deception_enabled_policy_seed_62_game_2_wolf_kill,0.0,0.004727861991914328,frozen_ml,0.0,62,6,0.8571428571428571
0,0,2,deception_enabled_policy,0.8571428571428571,40adaa7a945745972fbcdcc82130ba7a1026a0195d18f2d9b63c62e9b1b87096,in_distribution,4,0.8571428571428571,4,deception_enabled_policy_seed_62_game_2_wolf_kill,0.0,0.004727861991914328,frozen_hybrid_50_50,0.0,62,6,0.8571428571428571
0,0,2,deception_enabled_policy,0.8571428571428571,40adaa7a945745972fbcdcc82130ba7a1026a0195d18f2d9b63c62e9b1b87096,in_distribution,4,0.8571428571428571,4,deception_enabled_policy_seed_62_game_2_wolf_kill,0.0,0.004727861991914328,frozen_ml_epsilon_010,0.0,62,6,0.8571428571428571
1,0,3,deception_enabled_policy,0.8571428571428571,9153970560fabda9ae1fe619ec63f101a6cee23b993a10a8d81a12e6c7fd4af1,in_distribution,8,0.42857142857142855,1,deception_enabled_policy_seed_62_game_3_wolf_kill,0.0,0.01072202317880988,existing_rule,0.42857142857142855,62,8,0.42857142857142855
0,0,3,deception_enabled_policy,0.8571428571428571,9153970560fabda9ae1fe619ec63f101a6cee23b993a10a8d81a12e6c7fd4af1,in_distribution,8,0.42857142857142855,1,deception_enabled_policy_seed_62_game_3_wolf_kill,0.14285714285714285,0.01072202317880988,frozen_ml,0.2857142857142857,62,7,0.5714285714285714
0,0,3,deception_enabled_policy,0.8571428571428571,9153970560fabda9ae1fe619ec63f101a6cee23b993a10a8d81a12e6c7fd4af1,in_distribution,8,0.42857142857142855,1,deception_enabled_policy_seed_62_game_3_wolf_kill,0.14285714285714285,0.01072202317880988,frozen_hybrid_50_50,0.2857142857142857,62,7,0.5714285714285714
0,0,3,deception_enabled_policy,0.8571428571428571,9153970560fabda9ae1fe619ec63f101a6cee23b993a10a8d81a12e6c7fd4af1,in_distribution,8,0.42857142857142855,1,deception_enabled_policy_seed_62_game_3_wolf_kill,0.14285714285714285,0.01072202317880988,frozen_ml_epsilon_010,0.2857142857142857,62,7,0.5714285714285714
1,1,1,deception_enabled_policy,0.7142857142857143,632abc268ad5e8669975035686c2f39eaa482e1b3cd6fade22461b1456c725a7,in_distribution,10,0.7142857142857143,10,deception_enabled_policy_seed_63_game_1_wolf_kill,0.0,0.02144404635761976,existing_rule,0.0,63,10,0.7142857142857143
0,0,1,deception_enabled_policy,0.7142857142857143,632abc268ad5e8669975035686c2f39eaa482e1b3cd6fade22461b1456c725a7,in_distribution,10,0.7142857142857143,10,deception_enabled_policy_seed_63_game_1_wolf_kill,-0.28571428571428575,0.02144404635761976,frozen_ml,0.28571428571428575,63,7,0.42857142857142855
0,0,1,deception_enabled_policy,0.7142857142857143,632abc268ad5e8669975035686c2f39eaa482e1b3cd6fade22461b1456c725a7,in_distribution,10,0.7142857142857143,10,deception_enabled_policy_seed_63_game_1_wolf_kill,-0.28571428571428575,0.02144404635761976,frozen_hybrid_50_50,0.28571428571428575,63,7,0.42857142857142855
0,0,1,deception_enabled_policy,0.7142857142857143,632abc268ad5e8669975035686c2f39eaa482e1b3cd6fade22461b1456c725a7,in_distribution,10,0.7142857142857143,10,deception_enabled_policy_seed_63_game_1_wolf_kill,-0.28571428571428575,0.02144404635761976,frozen_ml_epsilon_010,0.28571428571428575,63,7,0.42857142857142855
1,0,2,deception_enabled_policy,0.8571428571428571,94a5f9d56e58a478195cab2934d83f8ac39ca5bd665bab38b6deab2fa41cecdc,in_distribution,3,0.8571428571428571,10,deception_enabled_policy_seed_63_game_2_wolf_kill,0.0,0.010385409990312566,existing_rule,0.0,63,3,0.8571428571428571
0,0,2,deception_enabled_policy,0.8571428571428571,94a5f9d56e58a478195cab2934d83f8ac39ca5bd665bab38b6deab2fa41cecdc,in_distribution,3,0.8571428571428571,10,deception_enabled_policy_seed_63_game_2_wolf_kill,0.0,0.010385409990312566,frozen_ml,0.0,63,4,0.8571428571428571
0,0,2,deception_enabled_policy,0.8571428571428571,94a5f9d56e58a478195cab2934d83f8ac39ca5bd665bab38b6deab2fa41cecdc,in_distribution,3,0.8571428571428571,10,deception_enabled_policy_seed_63_game_2_wolf_kill,0.0,0.010385409990312566,frozen_hybrid_50_50,0.0,63,4,0.8571428571428571
0,0,2,deception_enabled_policy,0.8571428571428571,94a5f9d56e58a478195cab2934d83f8ac39ca5bd665bab38b6deab2fa41cecdc,in_distribution,3,0.8571428571428571,10,deception_enabled_policy_seed_63_game_2_wolf_kill,0.0,0.010385409990312566,frozen_ml_epsilon_010,0.0,63,4,0.8571428571428571
1,1,3,deception_enabled_policy,0.8571428571428571,cbe72c5526d940559f49fa390ad846901a4f1f34f1320cdf95e279cc42e60de7,in_distribution,2,0.8571428571428571,2,deception_enabled_policy_seed_63_game_3_wolf_kill,0.0,0.004727861991914439,existing_rule,0.0,63,2,0.8571428571428571
0,0,3,deception_enabled_policy,0.8571428571428571,cbe72c5526d940559f49fa390ad846901a4f1f34f1320cdf95e279cc42e60de7,in_distribution,2,0.8571428571428571,2,deception_enabled_policy_seed_63_game_3_wolf_kill,-0.2857142857142857,0.004727861991914439,frozen_ml,0.2857142857142857,63,6,0.5714285714285714
0,0,3,deception_enabled_policy,0.8571428571428571,cbe72c5526d940559f49fa390ad846901a4f1f34f1320cdf95e279cc42e60de7,in_distribution,2,0.8571428571428571,2,deception_enabled_policy_seed_63_game_3_wolf_kill,-0.2857142857142857,0.004727861991914439,frozen_hybrid_50_50,0.2857142857142857,63,6,0.5714285714285714
0,0,3,deception_enabled_policy,0.8571428571428571,cbe72c5526d940559f49fa390ad846901a4f1f34f1320cdf95e279cc42e60de7,in_distribution,2,0.8571428571428571,2,deception_enabled_policy_seed_63_game_3_wolf_kill,-0.2857142857142857,0.004727861991914439,frozen_ml_epsilon_010,0.2857142857142857,63,6,0.5714285714285714
1,0,1,deception_enabled_policy,1.0,63d0372b31b1ed632e82b49a208c18de73a854481008611135a62eb4bf11bdc0,in_distribution,7,1.0,10,deception_enabled_policy_seed_64_game_1_wolf_kill,0.0,0.010726393107302723,existing_rule,0.0,64,7,1.0
0,0,1,deception_enabled_policy,1.0,63d0372b31b1ed632e82b49a208c18de73a854481008611135a62eb4bf11bdc0,in_distribution,7,1.0,10,deception_enabled_policy_seed_64_game_1_wolf_kill,-0.1428571428571429,0.010726393107302723,frozen_ml,0.1428571428571429,64,1,0.8571428571428571
0,0,1,deception_enabled_policy,1.0,63d0372b31b1ed632e82b49a208c18de73a854481008611135a62eb4bf11bdc0,in_distribution,7,1.0,10,deception_enabled_policy_seed_64_game_1_wolf_kill,-0.1428571428571429,0.010726393107302723,frozen_hybrid_50_50,0.1428571428571429,64,1,0.8571428571428571
0,0,1,deception_enabled_policy,1.0,63d0372b31b1ed632e82b49a208c18de73a854481008611135a62eb4bf11bdc0,in_distribution,7,1.0,10,deception_enabled_policy_seed_64_game_1_wolf_kill,-0.1428571428571429,0.010726393107302723,frozen_ml_epsilon_010,0.1428571428571429,64,1,0.8571428571428571
1,0,2,deception_enabled_policy,0.7142857142857143,866728c50b0eb5913246cd10f291a597f7d3eba9df597e7d877bbc894dd92aea,in_distribution,9,0.7142857142857143,6,deception_enabled_policy_seed_64_game_2_wolf_kill,0.0,0.004727861991914328,existing_rule,0.0,64,9,0.7142857142857143
0,1,2,deception_enabled_policy,0.7142857142857143,866728c50b0eb5913246cd10f291a597f7d3eba9df597e7d877bbc894dd92aea,in_distribution,9,0.7142857142857143,6,deception_enabled_policy_seed_64_game_2_wolf_kill,0.0,0.004727861991914328,frozen_ml,0.0,64,6,0.7142857142857143
0,1,2,deception_enabled_policy,0.7142857142857143,866728c50b0eb5913246cd10f291a597f7d3eba9df597e7d877bbc894dd92aea,in_distribution,9,0.7142857142857143,6,deception_enabled_policy_seed_64_game_2_wolf_kill,0.0,0.004727861991914328,frozen_hybrid_50_50,0.0,64,6,0.7142857142857143
0,1,2,deception_enabled_policy,0.7142857142857143,866728c50b0eb5913246cd10f291a597f7d3eba9df597e7d877bbc894dd92aea,in_distribution,9,0.7142857142857143,6,deception_enabled_policy_seed_64_game_2_wolf_kill,0.0,0.004727861991914328,frozen_ml_epsilon_010,0.0,64,6,0.7142857142857143
1,0,3,deception_enabled_policy,0.8571428571428571,105e067ae73a549893c9611a2e529844402d8dfb146116f1e386d677af76ea56,in_distribution,6,0.8571428571428571,4,deception_enabled_policy_seed_64_game_3_wolf_kill,0.0,0.00582366962840053,existing_rule,0.0,64,6,0.8571428571428571
0,0,3,deception_enabled_policy,0.8571428571428571,105e067ae73a549893c9611a2e529844402d8dfb146116f1e386d677af76ea56,in_distribution,6,0.8571428571428571,4,deception_enabled_policy_seed_64_game_3_wolf_kill,0.0,0.00582366962840053,frozen_ml,0.0,64,9,0.8571428571428571
0,0,3,deception_enabled_policy,0.8571428571428571,105e067ae73a549893c9611a2e529844402d8dfb146116f1e386d677af76ea56,mild_shift,6,0.8571428571428571,4,deception_enabled_policy_seed_64_game_3_wolf_kill,-0.5714285714285714,0.00582366962840053,frozen_hybrid_50_50,0.5714285714285714,64,1,0.2857142857142857
0,0,3,deception_enabled_policy,0.8571428571428571,105e067ae73a549893c9611a2e529844402d8dfb146116f1e386d677af76ea56,in_distribution,6,0.8571428571428571,4,deception_enabled_policy_seed_64_game_3_wolf_kill,0.0,0.00582366962840053,frozen_ml_epsilon_010,0.0,64,9,0.8571428571428571
1,0,1,risk_heterogeneous_policy,0.8571428571428571,8c226e0f357073b74999cdd73bb00e0a4e896d8d89d677225a02c6a8615327c7,mild_shift,3,0.7142857142857143,8,risk_heterogeneous_policy_seed_60_game_1_wolf_kill,0.0,0.0023208951422012403,existing_rule,0.1428571428571428,60,3,0.7142857142857143
0,1,1,risk_heterogeneous_policy,0.8571428571428571,8c226e0f357073b74999cdd73bb00e0a4e896d8d89d677225a02c6a8615327c7,in_distribution,3,0.7142857142857143,8,risk_heterogeneous_policy_seed_60_game_1_wolf_kill,0.1428571428571428,0.0023208951422012403,frozen_ml,0.0,60,8,0.8571428571428571
1,0,1,risk_heterogeneous_policy,0.8571428571428571,8c226e0f357073b74999cdd73bb00e0a4e896d8d89d677225a02c6a8615327c7,mild_shift,3,0.7142857142857143,8,risk_heterogeneous_policy_seed_60_game_1_wolf_kill,0.0,0.0023208951422012403,frozen_hybrid_50_50,0.1428571428571428,60,3,0.7142857142857143
0,1,1,risk_heterogeneous_policy,0.8571428571428571,8c226e0f357073b74999cdd73bb00e0a4e896d8d89d677225a02c6a8615327c7,in_distribution,3,0.7142857142857143,8,risk_heterogeneous_policy_seed_60_game_1_wolf_kill,0.1428571428571428,0.0023208951422012403,frozen_ml_epsilon_010,0.0,60,8,0.8571428571428571
1,1,2,risk_heterogeneous_policy,1.0,c26f943f44856b67575dc2d80878efdd1510bae604e92ac2d53dfefe74994a0c,mild_shift,1,1.0,1,risk_heterogeneous_policy_seed_60_game_2_wolf_kill,0.0,0.008144564770601548,existing_rule,0.0,60,1,1.0
0,0,2,risk_heterogeneous_policy,1.0,c26f943f44856b67575dc2d80878efdd1510bae604e92ac2d53dfefe74994a0c,in_distribution,1,1.0,1,risk_heterogeneous_policy_seed_60_game_2_wolf_kill,-0.2857142857142857,0.008144564770601548,frozen_ml,0.2857142857142857,60,9,0.7142857142857143
1,1,2,risk_heterogeneous_policy,1.0,c26f943f44856b67575dc2d80878efdd1510bae604e92ac2d53dfefe74994a0c,mild_shift,1,1.0,1,risk_heterogeneous_policy_seed_60_game_2_wolf_kill,0.0,0.008144564770601548,frozen_hybrid_50_50,0.0,60,1,1.0
0,0,2,risk_heterogeneous_policy,1.0,c26f943f44856b67575dc2d80878efdd1510bae604e92ac2d53dfefe74994a0c,in_distribution,1,1.0,1,risk_heterogeneous_policy_seed_60_game_2_wolf_kill,-0.2857142857142857,0.008144564770601548,frozen_ml_epsilon_010,0.2857142857142857,60,9,0.7142857142857143
1,0,3,risk_heterogeneous_policy,0.7142857142857143,6a4975564c8dda593a99f001fed5f60a53076e2b02fb9a29463f4fda456a4b01,mild_shift,6,0.7142857142857143,10,risk_heterogeneous_policy_seed_60_game_3_wolf_kill,0.0,0.01979637759241304,existing_rule,0.0,60,6,0.7142857142857143
1,0,3,risk_heterogeneous_policy,0.7142857142857143,6a4975564c8dda593a99f001fed5f60a53076e2b02fb9a29463f4fda456a4b01,mild_shift,6,0.7142857142857143,10,risk_heterogeneous_policy_seed_60_game_3_wolf_kill,0.0,0.01979637759241304,frozen_ml,0.0,60,6,0.7142857142857143
1,0,3,risk_heterogeneous_policy,0.7142857142857143,6a4975564c8dda593a99f001fed5f60a53076e2b02fb9a29463f4fda456a4b01,mild_shift,6,0.7142857142857143,10,risk_heterogeneous_policy_seed_60_game_3_wolf_kill,0.0,0.01979637759241304,frozen_hybrid_50_50,0.0,60,6,0.7142857142857143
1,0,3,risk_heterogeneous_policy,0.7142857142857143,6a4975564c8dda593a99f001fed5f60a53076e2b02fb9a29463f4fda456a4b01,mild_shift,6,0.7142857142857143,10,risk_heterogeneous_policy_seed_60_game_3_wolf_kill,0.0,0.01979637759241304,frozen_ml_epsilon_010,0.0,60,6,0.7142857142857143
1,0,1,risk_heterogeneous_policy,0.8571428571428571,7e3473f42db2158b873d2acee0f2349697fc0a545501499dcca14f87cf7613a7,in_distribution,7,0.7142857142857143,1,risk_heterogeneous_policy_seed_61_game_1_wolf_kill,0.0,0.04288372278674668,existing_rule,0.1428571428571428,61,7,0.7142857142857143
1,0,1,risk_heterogeneous_policy,0.8571428571428571,7e3473f42db2158b873d2acee0f2349697fc0a545501499dcca14f87cf7613a7,in_distribution,7,0.7142857142857143,1,risk_heterogeneous_policy_seed_61_game_1_wolf_kill,0.0,0.04288372278674668,frozen_ml,0.1428571428571428,61,7,0.7142857142857143
1,0,1,risk_heterogeneous_policy,0.8571428571428571,7e3473f42db2158b873d2acee0f2349697fc0a545501499dcca14f87cf7613a7,in_distribution,7,0.7142857142857143,1,risk_heterogeneous_policy_seed_61_game_1_wolf_kill,0.0,0.04288372278674668,frozen_hybrid_50_50,0.1428571428571428,61,7,0.7142857142857143
1,0,1,risk_heterogeneous_policy,0.8571428571428571,7e3473f42db2158b873d2acee0f2349697fc0a545501499dcca14f87cf7613a7,in_distribution,7,0.7142857142857143,1,risk_heterogeneous_policy_seed_61_game_1_wolf_kill,0.0,0.04288372278674668,frozen_ml_epsilon_010,0.1428571428571428,61,7,0.7142857142857143
1,0,2,risk_heterogeneous_policy,1.0,4ebd2a4808122e8a15689c0e5e5f38f3cfdeb68439a45d1e8339dcd87e28004a,mild_shift,3,0.8571428571428571,7,risk_heterogeneous_policy_seed_61_game_2_wolf_kill,0.0,0.010888144808812172,existing_rule,0.1428571428571429,61,3,0.8571428571428571
0,1,2,risk_heterogeneous_policy,1.0,4ebd2a4808122e8a15689c0e5e5f38f3cfdeb68439a45d1e8339dcd87e28004a,in_distribution,3,0.8571428571428571,7,risk_heterogeneous_policy_seed_61_game_2_wolf_kill,0.1428571428571429,0.010888144808812172,frozen_ml,0.0,61,7,1.0
1,0,2,risk_heterogeneous_policy,1.0,4ebd2a4808122e8a15689c0e5e5f38f3cfdeb68439a45d1e8339dcd87e28004a,mild_shift,3,0.8571428571428571,7,risk_heterogeneous_policy_seed_61_game_2_wolf_kill,0.0,0.010888144808812172,frozen_hybrid_50_50,0.1428571428571429,61,3,0.8571428571428571
0,1,2,risk_heterogeneous_policy,1.0,4ebd2a4808122e8a15689c0e5e5f38f3cfdeb68439a45d1e8339dcd87e28004a,in_distribution,3,0.8571428571428571,7,risk_heterogeneous_policy_seed_61_game_2_wolf_kill,0.1428571428571429,0.010888144808812172,frozen_ml_epsilon_010,0.0,61,7,1.0
1,0,3,risk_heterogeneous_policy,1.0,597a351c38ffebe936d5f4dcccbcce1558c7b856af1d4c71e0372ccec352f284,mild_shift,9,0.7142857142857143,2,risk_heterogeneous_policy_seed_61_game_3_wolf_kill,0.0,0.01072202317880988,existing_rule,0.2857142857142857,61,9,0.7142857142857143
0,0,3,risk_heterogeneous_policy,1.0,597a351c38ffebe936d5f4dcccbcce1558c7b856af1d4c71e0372ccec352f284,in_distribution,9,0.7142857142857143,2,risk_heterogeneous_policy_seed_61_game_3_wolf_kill,-0.1428571428571429,0.01072202317880988,frozen_ml,0.4285714285714286,61,7,0.5714285714285714
1,0,3,risk_heterogeneous_policy,1.0,597a351c38ffebe936d5f4dcccbcce1558c7b856af1d4c71e0372ccec352f284,mild_shift,9,0.7142857142857143,2,risk_heterogeneous_policy_seed_61_game_3_wolf_kill,0.0,0.01072202317880988,frozen_hybrid_50_50,0.2857142857142857,61,9,0.7142857142857143
0,0,3,risk_heterogeneous_policy,1.0,597a351c38ffebe936d5f4dcccbcce1558c7b856af1d4c71e0372ccec352f284,in_distribution,9,0.7142857142857143,2,risk_heterogeneous_policy_seed_61_game_3_wolf_kill,-0.1428571428571429,0.01072202317880988,frozen_ml_epsilon_010,0.4285714285714286,61,7,0.5714285714285714
