avg_legal_candidates,decision_rows,hybrid_existing_agreement_rate,low_margin_rate,ml_existing_agreement_rate,ml_hybrid_agreement_rate,policy_name
5.565015479876161,646,0.1826625386996904,0.8637770897832817,0.2306501547987616,0.43962848297213625,existing_rule
5.530769230769231,650,0.16923076923076924,0.8446153846153847,0.20923076923076922,0.46615384615384614,frozen_hybrid_50_50
5.506891271056662,653,0.16079632465543645,0.8728943338437979,0.20520673813169985,0.4349157733537519,frozen_ml
5.52073732718894,651,0.15668202764976957,0.8678955453149002,0.1966205837173579,0.43164362519201227,frozen_ml_epsilon_010
