avg_ml_advantage_over_existing,avg_top_two_margin,base_game_index,behavioral_regime_id,draw,first_wolf_death_round,game_id,hunter_kills,hunter_retaliations,in_distribution_decisions,manifest_hash,matched_set_id,mild_shift_decisions,night_kill_attempts,policy_name,round_number,seed,seer_kills,special_role_kills,split,stage2b_policy_name,strong_shift_decision_rate,strong_shift_decisions,successful_night_kills,time_to_parity,total_ml_existing_disagreements,total_ml_interventions,total_rounds,total_selective_qualified_decisions,total_shadow_only_decisions,village_win,vote_control_proxy,winner,witch_kills,witch_saves,wolf_kill_decisions,wolf_survival_count,wolf_win
0.0,0.005371453757409161,1,baseline_speech_enabled,0,2,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_rule,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,4,existing_rule,4,220,1,2,final_test,existing_rule,0.5,2,3,4,4,0,4,0,0,0,3,wolf,0,1,4,1,1
0.0,0.005371453757409161,1,baseline_speech_enabled,0,2,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_ml_first_kill_only,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,4,ml_first_kill_only,4,220,1,2,final_test,ml_first_kill_only,0.5,2,3,4,4,1,4,0,0,0,3,wolf,0,1,4,1,1
0.0,0.007708346563739199,1,baseline_speech_enabled,0,2,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_ml_single_random_kill,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,0,4,ml_single_random_kill,4,220,1,2,final_test,ml_single_random_kill,0.75,3,3,,4,1,4,0,0,1,1,village,0,1,4,0,0
0.0,0.007708346563739199,1,baseline_speech_enabled,0,2,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_ml_first_two_kills,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,0,4,ml_first_two_kills,4,220,1,2,final_test,ml_first_two_kills,0.75,3,3,,4,2,4,0,0,1,1,village,0,1,4,0,0
0.0,0.00814060814790539,1,baseline_speech_enabled,0,2,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_continuous_frozen_ml,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,0,4,continuous_frozen_ml,4,220,1,2,final_test,continuous_frozen_ml,0.75,3,3,,3,4,4,0,0,1,1,village,0,1,4,0,0
0.0,0.005371453757409161,1,baseline_speech_enabled,0,2,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_existing_with_ml_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,4,existing_with_ml_shadow,4,220,1,2,final_test,existing_with_ml_shadow,0.5,2,3,4,4,0,4,0,4,0,3,wolf,0,1,4,1,1
0.008429555498058378,0.005371453757409161,1,baseline_speech_enabled,0,2,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_selective_ml_override,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,4,selective_ml_override,4,220,1,2,final_test,selective_ml_override,0.5,2,3,4,4,0,4,0,0,0,3,wolf,0,1,4,1,1
0.008429555498058378,0.005371453757409161,1,baseline_speech_enabled,0,2,stage2b_seed_220_base_1_regime_baseline_speech_enabled_policy_high_confidence_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_baseline_speech_enabled,1,4,high_confidence_shadow,4,220,1,2,final_test,high_confidence_shadow,0.5,2,3,4,4,0,4,0,4,0,3,wolf,0,1,4,1,1
0.0,0.027244583616657825,1,speech_disabled,0,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_rule,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,4,existing_rule,4,220,1,3,final_test,existing_rule,0.25,1,3,,3,0,4,0,0,1,1,village,1,1,4,0,0
0.0,0.0072291666127161465,1,speech_disabled,0,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_kill_only,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,3,ml_first_kill_only,3,220,1,1,final_test,ml_first_kill_only,0.3333333333333333,1,2,,3,1,3,0,0,1,1,village,0,1,3,0,0
0.0,0.027244583616657825,1,speech_disabled,0,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_single_random_kill,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,1,4,ml_single_random_kill,4,220,1,3,final_test,ml_single_random_kill,0.5,2,3,,3,1,4,0,0,1,1,village,1,1,4,0,0
0.0,0.0072291666127161465,1,speech_disabled,0,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_ml_first_two_kills,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,3,ml_first_two_kills,3,220,1,1,final_test,ml_first_two_kills,0.3333333333333333,1,2,,3,2,3,0,0,1,1,village,0,1,3,0,0
0.0,0.0072291666127161465,1,speech_disabled,0,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_continuous_frozen_ml,0,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,3,continuous_frozen_ml,3,220,0,0,final_test,continuous_frozen_ml,0.3333333333333333,1,2,,3,3,3,0,0,1,1,village,0,1,3,0,0
0.0,0.027244583616657825,1,speech_disabled,0,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_existing_with_ml_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,4,existing_with_ml_shadow,4,220,1,3,final_test,existing_with_ml_shadow,0.25,1,3,,3,0,4,0,4,1,1,village,1,1,4,0,0
0.027994369020126447,0.027244583616657825,1,speech_disabled,0,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_selective_ml_override,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,4,selective_ml_override,4,220,1,3,final_test,selective_ml_override,0.25,1,3,,3,0,4,0,0,1,1,village,1,1,4,0,0
0.027994369020126447,0.027244583616657825,1,speech_disabled,0,1,stage2b_seed_220_base_1_regime_speech_disabled_policy_high_confidence_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_speech_disabled,2,4,high_confidence_shadow,4,220,1,3,final_test,high_confidence_shadow,0.25,1,3,,3,0,4,0,4,1,1,village,1,1,4,0,0
0.0,0.00792820970694704,1,herding_enabled,0,1,stage2b_seed_220_base_1_regime_herding_enabled_policy_existing_rule,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_herding_enabled,0,3,existing_rule,3,220,1,2,final_test,existing_rule,0.6666666666666666,2,2,3,3,0,3,0,0,0,2,wolf,1,1,3,2,1
0.0,0.00792820970694704,1,herding_enabled,0,1,stage2b_seed_220_base_1_regime_herding_enabled_policy_ml_first_kill_only,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_herding_enabled,0,3,ml_first_kill_only,3,220,1,2,final_test,ml_first_kill_only,0.6666666666666666,2,2,3,3,1,3,0,0,0,2,wolf,1,1,3,2,1
0.0,0.008689743010645809,1,herding_enabled,0,1,stage2b_seed_220_base_1_regime_herding_enabled_policy_ml_single_random_kill,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_herding_enabled,1,3,ml_single_random_kill,3,220,1,1,final_test,ml_single_random_kill,0.3333333333333333,1,2,,3,1,3,0,0,1,1,village,0,1,3,0,0
0.0,0.008689743010645809,1,herding_enabled,0,1,stage2b_seed_220_base_1_regime_herding_enabled_policy_ml_first_two_kills,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_herding_enabled,1,3,ml_first_two_kills,3,220,1,1,final_test,ml_first_two_kills,0.3333333333333333,1,2,,3,2,3,0,0,1,1,village,0,1,3,0,0
0.0,0.008052291464353545,1,herding_enabled,0,1,stage2b_seed_220_base_1_regime_herding_enabled_policy_continuous_frozen_ml,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_herding_enabled,1,4,continuous_frozen_ml,4,220,0,0,final_test,continuous_frozen_ml,0.5,2,3,4,4,4,4,0,0,0,2,wolf,0,1,4,1,1
0.0,0.00792820970694704,1,herding_enabled,0,1,stage2b_seed_220_base_1_regime_herding_enabled_policy_existing_with_ml_shadow,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_herding_enabled,0,3,existing_with_ml_shadow,3,220,1,2,final_test,existing_with_ml_shadow,0.6666666666666666,2,2,3,3,0,3,0,3,0,2,wolf,1,1,3,2,1
0.027179179767002903,0.00792820970694704,1,herding_enabled,0,1,stage2b_seed_220_base_1_regime_herding_enabled_policy_selective_ml_override,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_herding_enabled,0,3,selective_ml_override,3,220,1,2,final_test,selective_ml_override,0.6666666666666666,2,2,3,3,1,3,1,0,0,2,wolf,1,1,3,2,1
0.027179179767002903,0.00792820970694704,1,herding_enabled,0,1,stage2b_seed_220_base_1_regime_herding_enabled_policy_high_confidence_shadow,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_herding_enabled,0,3,high_confidence_shadow,3,220,1,2,final_test,high_confidence_shadow,0.6666666666666666,2,2,3,3,0,3,1,3,0,2,wolf,1,1,3,2,1
0.0,0.010224530794304854,1,deception_enabled,0,2,stage2b_seed_220_base_1_regime_deception_enabled_policy_existing_rule,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_deception_enabled,1,3,existing_rule,3,220,1,2,final_test,existing_rule,0.3333333333333333,1,2,,3,0,3,0,0,1,2,village,0,1,3,0,0
0.0,0.010224530794304854,1,deception_enabled,0,2,stage2b_seed_220_base_1_regime_deception_enabled_policy_ml_first_kill_only,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_deception_enabled,1,3,ml_first_kill_only,3,220,1,2,final_test,ml_first_kill_only,0.3333333333333333,1,2,,3,1,3,0,0,1,2,village,0,1,3,0,0
0.0,0.010224530794304854,1,deception_enabled,0,2,stage2b_seed_220_base_1_regime_deception_enabled_policy_ml_single_random_kill,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_deception_enabled,1,3,ml_single_random_kill,3,220,1,2,final_test,ml_single_random_kill,0.3333333333333333,1,2,,3,1,3,0,0,1,2,village,0,1,3,0,0
0.0,0.019763704803495596,1,deception_enabled,0,2,stage2b_seed_220_base_1_regime_deception_enabled_policy_ml_first_two_kills,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_deception_enabled,1,4,ml_first_two_kills,4,220,1,2,final_test,ml_first_two_kills,0.5,2,3,,4,2,4,0,0,1,2,village,0,1,4,0,0
0.0,0.022627799995489334,1,deception_enabled,0,2,stage2b_seed_220_base_1_regime_deception_enabled_policy_continuous_frozen_ml,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_deception_enabled,1,4,continuous_frozen_ml,4,220,0,1,final_test,continuous_frozen_ml,0.5,2,3,4,4,4,4,0,0,0,2,wolf,0,1,4,1,1
0.0,0.010224530794304854,1,deception_enabled,0,2,stage2b_seed_220_base_1_regime_deception_enabled_policy_existing_with_ml_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_deception_enabled,1,3,existing_with_ml_shadow,3,220,1,2,final_test,existing_with_ml_shadow,0.3333333333333333,1,2,,3,0,3,0,3,1,2,village,0,1,3,0,0
0.027707079281057017,0.010224530794304854,1,deception_enabled,0,2,stage2b_seed_220_base_1_regime_deception_enabled_policy_selective_ml_override,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_deception_enabled,1,3,selective_ml_override,3,220,1,2,final_test,selective_ml_override,0.3333333333333333,1,2,,3,1,3,1,0,1,2,village,0,1,3,0,0
0.027707079281057017,0.010224530794304854,1,deception_enabled,0,2,stage2b_seed_220_base_1_regime_deception_enabled_policy_high_confidence_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_deception_enabled,1,3,high_confidence_shadow,3,220,1,2,final_test,high_confidence_shadow,0.3333333333333333,1,2,,3,0,3,1,3,1,2,village,0,1,3,0,0
0.0,0.010607106468290032,1,heterogeneous_risk_preference,0,,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference_policy_existing_rule,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference,0,3,existing_rule,3,220,0,2,final_test,existing_rule,0.6666666666666666,2,2,3,2,0,3,0,0,0,2,wolf,1,1,3,3,1
0.0,0.010607106468290032,1,heterogeneous_risk_preference,0,,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference_policy_ml_first_kill_only,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference,0,3,ml_first_kill_only,3,220,0,2,final_test,ml_first_kill_only,0.6666666666666666,2,2,3,2,1,3,0,0,0,2,wolf,1,1,3,3,1
0.0,0.010607106468290032,1,heterogeneous_risk_preference,0,,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference_policy_ml_single_random_kill,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference,0,3,ml_single_random_kill,3,220,0,2,final_test,ml_single_random_kill,0.6666666666666666,2,2,3,2,1,3,0,0,0,2,wolf,1,1,3,3,1
0.0,0.009068174583732139,1,heterogeneous_risk_preference,0,,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference_policy_ml_first_two_kills,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference,0,3,ml_first_two_kills,3,220,0,1,final_test,ml_first_two_kills,0.6666666666666666,2,2,3,2,2,3,0,0,0,2,wolf,0,1,3,3,1
0.0,0.009068174583732139,1,heterogeneous_risk_preference,0,,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference_policy_continuous_frozen_ml,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference,0,3,continuous_frozen_ml,3,220,0,1,final_test,continuous_frozen_ml,0.6666666666666666,2,2,3,2,3,3,0,0,0,2,wolf,0,1,3,3,1
0.0,0.010607106468290032,1,heterogeneous_risk_preference,0,,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference_policy_existing_with_ml_shadow,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference,0,3,existing_with_ml_shadow,3,220,0,2,final_test,existing_with_ml_shadow,0.6666666666666666,2,2,3,2,0,3,0,3,0,2,wolf,1,1,3,3,1
0.03384586184081798,0.010607106468290032,1,heterogeneous_risk_preference,0,,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference_policy_selective_ml_override,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference,0,3,selective_ml_override,3,220,0,2,final_test,selective_ml_override,0.6666666666666666,2,2,3,2,0,3,0,0,0,2,wolf,1,1,3,3,1
0.03384586184081798,0.010607106468290032,1,heterogeneous_risk_preference,0,,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference_policy_high_confidence_shadow,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_heterogeneous_risk_preference,0,3,high_confidence_shadow,3,220,0,2,final_test,high_confidence_shadow,0.6666666666666666,2,2,3,2,0,3,0,3,0,2,wolf,1,1,3,3,1
0.0,0.008002913979352821,1,strong_village_information,0,1,stage2b_seed_220_base_1_regime_strong_village_information_policy_existing_rule,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_strong_village_information,1,4,existing_rule,4,220,1,3,final_test,existing_rule,0.75,3,3,4,4,0,4,0,0,0,2,wolf,1,1,4,2,1
0.0,0.008002913979352821,1,strong_village_information,0,1,stage2b_seed_220_base_1_regime_strong_village_information_policy_ml_first_kill_only,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_strong_village_information,1,4,ml_first_kill_only,4,220,1,3,final_test,ml_first_kill_only,0.75,3,3,4,4,1,4,0,0,0,2,wolf,1,1,4,2,1
0.0,0.008002913979352821,1,strong_village_information,0,1,stage2b_seed_220_base_1_regime_strong_village_information_policy_ml_single_random_kill,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_strong_village_information,1,4,ml_single_random_kill,4,220,1,3,final_test,ml_single_random_kill,0.75,3,3,4,4,1,4,0,0,0,2,wolf,1,1,4,2,1
0.0,0.010842506527916851,1,strong_village_information,0,1,stage2b_seed_220_base_1_regime_strong_village_information_policy_ml_first_two_kills,0,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_strong_village_information,2,3,ml_first_two_kills,3,220,1,1,final_test,ml_first_two_kills,0.3333333333333333,1,2,,3,2,3,0,0,1,1,village,0,1,3,0,0
0.0,0.010842506527916851,1,strong_village_information,0,1,stage2b_seed_220_base_1_regime_strong_village_information_policy_continuous_frozen_ml,1,1,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_strong_village_information,2,3,continuous_frozen_ml,3,220,0,1,final_test,continuous_frozen_ml,0.3333333333333333,1,2,,3,3,3,0,0,1,1,village,0,1,3,0,0
0.0,0.008002913979352821,1,strong_village_information,0,1,stage2b_seed_220_base_1_regime_strong_village_information_policy_existing_with_ml_shadow,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_strong_village_information,1,4,existing_with_ml_shadow,4,220,1,3,final_test,existing_with_ml_shadow,0.75,3,3,4,4,0,4,0,4,0,2,wolf,1,1,4,2,1
0.015381272131972296,0.008002913979352821,1,strong_village_information,0,1,stage2b_seed_220_base_1_regime_strong_village_information_policy_selective_ml_override,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_strong_village_information,1,4,selective_ml_override,4,220,1,3,final_test,selective_ml_override,0.75,3,3,4,4,0,4,0,0,0,2,wolf,1,1,4,2,1
0.015381272131972296,0.008002913979352821,1,strong_village_information,0,1,stage2b_seed_220_base_1_regime_strong_village_information_policy_high_confidence_shadow,1,0,0,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_strong_village_information,1,4,high_confidence_shadow,4,220,1,3,final_test,high_confidence_shadow,0.75,3,3,4,4,0,4,0,4,0,2,wolf,1,1,4,2,1
0.0,0.016803225333432384,1,weak_village_information,0,1,stage2b_seed_220_base_1_regime_weak_village_information_policy_existing_rule,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_weak_village_information,0,4,existing_rule,4,220,1,3,final_test,existing_rule,0.75,3,3,4,3,0,4,0,0,0,2,wolf,1,1,4,2,1
0.0,0.016803225333432384,1,weak_village_information,0,1,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_first_kill_only,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_weak_village_information,0,4,ml_first_kill_only,4,220,1,3,final_test,ml_first_kill_only,0.75,3,3,4,3,1,4,0,0,0,2,wolf,1,1,4,2,1
0.0,0.016803225333432384,1,weak_village_information,0,1,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_single_random_kill,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_weak_village_information,0,4,ml_single_random_kill,4,220,1,3,final_test,ml_single_random_kill,0.75,3,3,4,3,1,4,0,0,0,2,wolf,1,1,4,2,1
0.0,0.016803225333432384,1,weak_village_information,0,1,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_first_two_kills,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_weak_village_information,1,4,ml_first_two_kills,4,220,1,3,final_test,ml_first_two_kills,0.5,2,3,4,3,2,4,0,0,0,2,wolf,1,1,4,2,1
0.0,0.016127536205140996,1,weak_village_information,0,1,stage2b_seed_220_base_1_regime_weak_village_information_policy_continuous_frozen_ml,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_weak_village_information,1,3,continuous_frozen_ml,3,220,1,1,final_test,continuous_frozen_ml,0.3333333333333333,1,2,3,2,3,3,0,0,0,1,wolf,0,1,3,2,1
0.0,0.016803225333432384,1,weak_village_information,0,1,stage2b_seed_220_base_1_regime_weak_village_information_policy_existing_with_ml_shadow,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_weak_village_information,0,4,existing_with_ml_shadow,4,220,1,3,final_test,existing_with_ml_shadow,0.75,3,3,4,3,0,4,0,4,0,2,wolf,1,1,4,2,1
0.033893753888404834,0.016803225333432384,1,weak_village_information,0,1,stage2b_seed_220_base_1_regime_weak_village_information_policy_selective_ml_override,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_weak_village_information,0,4,selective_ml_override,4,220,1,3,final_test,selective_ml_override,0.75,3,3,4,3,0,4,0,0,0,2,wolf,1,1,4,2,1
0.033893753888404834,0.016803225333432384,1,weak_village_information,0,1,stage2b_seed_220_base_1_regime_weak_village_information_policy_high_confidence_shadow,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_weak_village_information,0,4,high_confidence_shadow,4,220,1,3,final_test,high_confidence_shadow,0.75,3,3,4,3,0,4,0,4,0,2,wolf,1,1,4,2,1
0.0,0.027436976875571267,1,mixed_seer_strategy,0,1,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_existing_rule,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_mixed_seer_strategy,0,3,existing_rule,3,220,1,2,final_test,existing_rule,0.6666666666666666,2,2,,3,0,3,0,0,1,1,village,0,1,3,0,0
0.0,0.027436976875571267,1,mixed_seer_strategy,0,1,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_ml_first_kill_only,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_mixed_seer_strategy,0,3,ml_first_kill_only,3,220,1,2,final_test,ml_first_kill_only,0.6666666666666666,2,2,,3,1,3,0,0,1,1,village,0,1,3,0,0
0.0,0.01768282836085718,1,mixed_seer_strategy,0,1,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_ml_single_random_kill,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_mixed_seer_strategy,0,3,ml_single_random_kill,3,220,0,1,final_test,ml_single_random_kill,0.6666666666666666,2,2,,2,1,3,0,0,1,1,village,1,1,3,0,0
0.0,0.01768282836085718,1,mixed_seer_strategy,0,1,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_ml_first_two_kills,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_mixed_seer_strategy,0,3,ml_first_two_kills,3,220,0,1,final_test,ml_first_two_kills,0.6666666666666666,2,2,,2,2,3,0,0,1,1,village,1,1,3,0,0
0.0,0.01768282836085718,1,mixed_seer_strategy,0,1,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_continuous_frozen_ml,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_mixed_seer_strategy,0,3,continuous_frozen_ml,3,220,0,1,final_test,continuous_frozen_ml,0.6666666666666666,2,2,,2,3,3,0,0,1,1,village,1,1,3,0,0
0.0,0.027436976875571267,1,mixed_seer_strategy,0,1,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_220_base_1_regime_mixed_seer_strategy,0,3,existing_with_ml_shadow,3,220,1,2,final_test,existing_with_ml_shadow,0.6666666666666666,2,2,,3,0,3,0,3,1,1,village,0,1,3,0,0
