actor,actor_uid,actual_execution_policy,avg_ml_advantage_over_existing,avg_top_two_margin,base_game_index,behavioral_regime_id,cumulative_ml_existing_disagreements,cumulative_ml_interventions,decision_id,decision_index,decision_type,distribution_shift_category,draw,existing_rule_target,existing_rule_target_actor_uid,first_wolf_death_round,frozen_hybrid_50_50_target,frozen_ml_epsilon_010_target,frozen_ml_target,frozen_ml_target_actor_uid,game_id,hunter_kills,hunter_retaliation_occurred,hunter_retaliations,hybrid_existing_agree,in_distribution_decisions,manifest_hash,matched_set_id,mild_shift_decisions,ml_advantage_over_existing,ml_existing_agree,ml_hybrid_agree,night_kill_attempts,number_of_legal_candidates,phase,policy_name,pre_decision_snapshot_hash,pre_decision_snapshot_id,prior_ml_existing_disagreements,prior_ml_interventions,round,round_number,seed,seer_kills,selected_target,selected_target_actor_uid,selected_target_killed,selected_target_rank_under_existing_rule,selected_target_rank_under_ml,selected_target_role,selection_reason,selective_override_manifest_hash,selective_override_qualified,single_random_intervention_index,special_role_kills,split,stage2b_executed_ml_intervention,stage2b_policy_name,stage2b_shadow_only,strong_shift_decision_rate,strong_shift_decisions,successful_night_kills,time_to_parity,top_two_predicted_value_margin,total_ml_existing_disagreements,total_ml_interventions,total_rounds,total_selective_qualified_decisions,total_shadow_only_decisions,village_win,vote_control_proxy,winner,witch_kills,witch_saved_target,witch_saves,wolf_kill_decisions,wolf_survival_count,wolf_win
5,5,frozen_ml,0.0,0.0057132030096038065,1,mixed_seer_strategy,3,4,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_continuous_frozen_ml_round_4_decision_4,4,wolf_kill,strong_shift,0,2,2,1,2,2,2,2,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_continuous_frozen_ml,1,0,0,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.0,1,1,5,4,night,continuous_frozen_ml,,,3,3,4,5,235,1,2,2,1,3,1,seer,continuous_frozen_ml,,0,,3,final_test,1,continuous_frozen_ml,0,0.6,3,4,5,6.233836110747237e-05,3,5,5,0,0,0,2,wolf,1,0,1,5,1,1
5,5,frozen_ml,0.0,0.0057132030096038065,1,mixed_seer_strategy,3,5,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_continuous_frozen_ml_round_5_decision_5,5,wolf_kill,strong_shift,0,8,8,1,1,8,8,8,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_continuous_frozen_ml,1,0,0,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.0,1,0,5,2,night,continuous_frozen_ml,,,3,4,5,5,235,1,8,8,1,2,1,hunter,continuous_frozen_ml,,0,,3,final_test,1,continuous_frozen_ml,0,0.6,3,4,5,0.012928410053520412,3,5,5,0,0,0,2,wolf,1,0,1,5,1,1
5,5,existing_rule,0.0,0.012294142296721655,1,mixed_seer_strategy,1,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow_round_1_decision_1,1,wolf_kill,in_distribution,0,2,2,1,9,9,9,9,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow,0,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.0,0,1,4,7,night,existing_with_ml_shadow,e69feb9959c808db2b431439ecf08562b58d5425e93cd3c23638401ba5192db8,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow_round_1_decision_1,0,0,1,4,235,1,2,2,0,1,4,seer,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.5,2,3,,0.006164652745390464,3,0,4,0,4,1,1,village,1,1,1,4,0,0
5,5,existing_rule,0.0,0.012294142296721655,1,mixed_seer_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow_round_2_decision_2,2,wolf_kill,mild_shift,0,2,2,1,1,9,9,9,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow,0,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.0,0,0,4,7,night,existing_with_ml_shadow,a07bb4f9d44d275faca9a5c91547577f2dca7eb3307af212e90f9d5f77a3201c,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow_round_2_decision_2,1,0,2,4,235,1,2,2,1,5,5,seer,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.5,2,3,,0.0029662128698556556,3,0,4,0,4,1,1,village,1,0,1,4,0,0
6,6,existing_rule,0.0,0.012294142296721655,1,mixed_seer_strategy,3,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow_round_3_decision_3,3,wolf_kill,strong_shift,0,10,10,1,1,1,1,1,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow,0,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.0,0,1,4,6,night,existing_with_ml_shadow,147b6ecc5f0c3bd951a713740cd5b5d322143df0d476dc95f1ec3a3f66ba1846,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow_round_3_decision_3,2,0,3,4,235,1,10,10,1,6,2,witch,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.5,2,3,,0.01482915378097971,3,0,4,0,4,1,1,village,1,0,1,4,0,0
6,6,existing_rule,0.0,0.012294142296721655,1,mixed_seer_strategy,3,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow_round_4_decision_4,4,wolf_kill,strong_shift,0,1,1,1,1,1,1,1,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow,0,0,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.0,1,1,4,3,night,existing_with_ml_shadow,1779aef73aa2bd3138f5047cf679a685067cc12be6402e41cfca363e17130285,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow_round_4_decision_4,3,0,4,4,235,1,1,1,1,1,1,villager,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.5,2,3,,0.02521654979066079,3,0,4,0,4,1,1,village,1,0,1,4,0,0
5,5,existing_rule,0.009066115070403447,0.012294142296721655,1,mixed_seer_strategy,1,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_selective_ml_override_round_1_decision_1,1,wolf_kill,in_distribution,0,2,2,1,9,9,9,9,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_selective_ml_override,0,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.010717653250317039,0,1,4,7,night,selective_ml_override,,,0,0,1,4,235,1,2,2,0,1,4,seer,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.5,2,3,,0.006164652745390464,3,0,4,0,0,1,1,village,1,1,1,4,0,0
5,5,existing_rule,0.009066115070403447,0.012294142296721655,1,mixed_seer_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_selective_ml_override_round_2_decision_2,2,wolf_kill,mild_shift,0,2,2,1,1,9,9,9,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_selective_ml_override,0,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.010717653250317039,0,0,4,7,night,selective_ml_override,,,1,0,2,4,235,1,2,2,1,5,5,seer,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.5,2,3,,0.0029662128698556556,3,0,4,0,0,1,1,village,1,0,1,4,0,0
6,6,existing_rule,0.009066115070403447,0.012294142296721655,1,mixed_seer_strategy,3,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_selective_ml_override_round_3_decision_3,3,wolf_kill,strong_shift,0,10,10,1,1,1,1,1,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_selective_ml_override,0,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.01482915378097971,0,1,4,6,night,selective_ml_override,,,2,0,3,4,235,1,10,10,1,6,2,witch,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.5,2,3,,0.01482915378097971,3,0,4,0,0,1,1,village,1,0,1,4,0,0
6,6,existing_rule,0.009066115070403447,0.012294142296721655,1,mixed_seer_strategy,3,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_selective_ml_override_round_4_decision_4,4,wolf_kill,strong_shift,0,1,1,1,1,1,1,1,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_selective_ml_override,0,0,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.0,1,1,4,3,night,selective_ml_override,,,3,0,4,4,235,1,1,1,1,1,1,villager,selective_override_not_qualified,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,selective_ml_override,0,0.5,2,3,,0.02521654979066079,3,0,4,0,0,1,1,village,1,0,1,4,0,0
5,5,existing_rule,0.009066115070403447,0.012294142296721655,1,mixed_seer_strategy,1,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_high_confidence_shadow_round_1_decision_1,1,wolf_kill,in_distribution,0,2,2,1,9,9,9,9,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_high_confidence_shadow,0,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.010717653250317039,0,1,4,7,night,high_confidence_shadow,,,0,0,1,4,235,1,2,2,0,1,4,seer,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.5,2,3,,0.006164652745390464,3,0,4,0,4,1,1,village,1,1,1,4,0,0
5,5,existing_rule,0.009066115070403447,0.012294142296721655,1,mixed_seer_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_high_confidence_shadow_round_2_decision_2,2,wolf_kill,mild_shift,0,2,2,1,1,9,9,9,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_high_confidence_shadow,0,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.010717653250317039,0,0,4,7,night,high_confidence_shadow,,,1,0,2,4,235,1,2,2,1,5,5,seer,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.5,2,3,,0.0029662128698556556,3,0,4,0,4,1,1,village,1,0,1,4,0,0
6,6,existing_rule,0.009066115070403447,0.012294142296721655,1,mixed_seer_strategy,3,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_high_confidence_shadow_round_3_decision_3,3,wolf_kill,strong_shift,0,10,10,1,1,1,1,1,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_high_confidence_shadow,0,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.01482915378097971,0,1,4,6,night,high_confidence_shadow,,,2,0,3,4,235,1,10,10,1,6,2,witch,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.5,2,3,,0.01482915378097971,3,0,4,0,4,1,1,village,1,0,1,4,0,0
6,6,existing_rule,0.009066115070403447,0.012294142296721655,1,mixed_seer_strategy,3,0,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_high_confidence_shadow_round_4_decision_4,4,wolf_kill,strong_shift,0,1,1,1,1,1,1,1,stage2b_seed_235_base_1_regime_mixed_seer_strategy_policy_high_confidence_shadow,0,0,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_seer_strategy,1,0.0,1,1,4,3,night,high_confidence_shadow,,,3,0,4,4,235,1,1,1,1,1,1,villager,high_confidence_shadow_existing_rule_executed,56df48c63f448c53d12228774ff6bb8a080e5a06f287ffff7a384a401a5188b2,0,,2,final_test,0,high_confidence_shadow,1,0.5,2,3,,0.02521654979066079,3,0,4,0,4,1,1,village,1,0,1,4,0,0
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,1,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_rule_round_1_decision_1,1,wolf_kill,in_distribution,0,6,6,2,9,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_rule,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,4,7,night,existing_rule,,,0,0,1,4,235,0,6,6,0,4,2,seer,existing_rule_control,,0,,2,final_test,0,existing_rule,0,0.75,3,3,4,0.0059941611868955524,2,0,4,0,0,0,2,wolf,1,1,1,4,1,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_rule_round_2_decision_2,2,wolf_kill,strong_shift,0,3,3,2,3,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_rule,1,0,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,4,6,night,existing_rule,,,1,0,2,4,235,0,3,3,1,1,4,witch,existing_rule_control,,0,,2,final_test,0,existing_rule,0,0.75,3,3,4,0.011943918393977904,2,0,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_rule_round_3_decision_3,3,wolf_kill,strong_shift,0,7,7,2,5,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_rule,1,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,5,night,existing_rule,,,2,0,3,4,235,0,7,7,1,5,1,hunter,existing_rule_control,,0,,2,final_test,0,existing_rule,0,0.75,3,3,4,0.017693494836903356,2,0,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_rule_round_4_decision_4,4,wolf_kill,strong_shift,0,5,5,2,2,10,5,5,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_rule,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,3,night,existing_rule,,,2,0,4,4,235,0,5,5,1,2,1,villager,existing_rule_control,,0,,2,final_test,0,existing_rule,0,0.75,3,3,4,0.021021157758532916,2,0,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,frozen_ml,0.0,0.014163183044077432,1,mixed_voting_strategy,1,1,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_kill_only_round_1_decision_1,1,wolf_kill,in_distribution,0,6,6,2,9,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_kill_only,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,4,7,night,ml_first_kill_only,,,0,0,1,4,235,0,7,7,0,2,1,hunter,first_eligible_decision_uses_ml,,0,,2,final_test,1,ml_first_kill_only,0,0.75,3,3,4,0.0059941611868955524,2,1,4,0,0,0,2,wolf,1,1,1,4,1,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,1,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_kill_only_round_2_decision_2,2,wolf_kill,strong_shift,0,3,3,2,3,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_kill_only,1,0,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,4,6,night,ml_first_kill_only,,,1,1,2,4,235,0,3,3,1,1,4,witch,after_first_decision_revert_to_existing_rule,,0,,2,final_test,0,ml_first_kill_only,0,0.75,3,3,4,0.011943918393977904,2,1,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,1,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_kill_only_round_3_decision_3,3,wolf_kill,strong_shift,0,7,7,2,5,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_kill_only,1,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,5,night,ml_first_kill_only,,,2,1,3,4,235,0,7,7,1,5,1,hunter,after_first_decision_revert_to_existing_rule,,0,,2,final_test,0,ml_first_kill_only,0,0.75,3,3,4,0.017693494836903356,2,1,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,1,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_kill_only_round_4_decision_4,4,wolf_kill,strong_shift,0,5,5,2,2,10,5,5,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_kill_only,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,3,night,ml_first_kill_only,,,2,1,4,4,235,0,5,5,1,2,1,villager,after_first_decision_revert_to_existing_rule,,0,,2,final_test,0,ml_first_kill_only,0,0.75,3,3,4,0.021021157758532916,2,1,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,frozen_ml,0.0,0.014163183044077432,1,mixed_voting_strategy,1,1,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_single_random_kill_round_1_decision_1,1,wolf_kill,in_distribution,0,6,6,2,9,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_single_random_kill,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,4,7,night,ml_single_random_kill,,,0,0,1,4,235,0,7,7,0,2,1,hunter,preselected_single_random_decision_uses_ml,,0,1,2,final_test,1,ml_single_random_kill,0,0.75,3,3,4,0.0059941611868955524,2,1,4,0,0,0,2,wolf,1,1,1,4,1,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,1,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_single_random_kill_round_2_decision_2,2,wolf_kill,strong_shift,0,3,3,2,3,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_single_random_kill,1,0,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,4,6,night,ml_single_random_kill,,,1,1,2,4,235,0,3,3,1,1,4,witch,not_preselected_single_random_decision,,0,1,2,final_test,0,ml_single_random_kill,0,0.75,3,3,4,0.011943918393977904,2,1,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,1,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_single_random_kill_round_3_decision_3,3,wolf_kill,strong_shift,0,7,7,2,5,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_single_random_kill,1,1,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,5,night,ml_single_random_kill,,,2,1,3,4,235,0,7,7,1,5,1,hunter,not_preselected_single_random_decision,,0,1,2,final_test,0,ml_single_random_kill,0,0.75,3,3,4,0.017693494836903356,2,1,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,1,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_single_random_kill_round_4_decision_4,4,wolf_kill,strong_shift,0,5,5,2,2,10,5,5,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_single_random_kill,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,1,0,4,3,night,ml_single_random_kill,,,2,1,4,4,235,0,5,5,1,2,1,villager,not_preselected_single_random_decision,,0,1,2,final_test,0,ml_single_random_kill,0,0.75,3,3,4,0.021021157758532916,2,1,4,0,0,0,2,wolf,1,0,1,4,1,1
1,1,frozen_ml,0.0,0.008969039790436728,1,mixed_voting_strategy,1,1,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_two_kills_round_1_decision_1,1,wolf_kill,in_distribution,0,6,6,,9,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_two_kills,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,2,7,night,ml_first_two_kills,,,0,0,1,2,235,0,7,7,0,2,1,hunter,first_two_eligible_decisions_use_ml,,0,,1,final_test,1,ml_first_two_kills,0,0.5,1,1,2,0.0059941611868955524,2,2,2,0,0,0,2,wolf,0,1,1,2,3,1
1,1,frozen_ml,0.0,0.008969039790436728,1,mixed_voting_strategy,2,2,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_two_kills_round_2_decision_2,2,wolf_kill,strong_shift,0,3,3,,3,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_ml_first_two_kills,1,1,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,2,6,night,ml_first_two_kills,,,1,1,2,2,235,0,7,7,1,6,1,hunter,first_two_eligible_decisions_use_ml,,0,,1,final_test,1,ml_first_two_kills,0,0.5,1,1,2,0.011943918393977904,2,2,2,0,0,0,2,wolf,0,0,1,2,3,1
1,1,frozen_ml,0.0,0.008969039790436728,1,mixed_voting_strategy,1,1,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_continuous_frozen_ml_round_1_decision_1,1,wolf_kill,in_distribution,0,6,6,,9,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_continuous_frozen_ml,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,2,7,night,continuous_frozen_ml,,,0,0,1,2,235,0,7,7,0,2,1,hunter,continuous_frozen_ml,,0,,1,final_test,1,continuous_frozen_ml,0,0.5,1,1,2,0.0059941611868955524,2,2,2,0,0,0,2,wolf,0,1,1,2,3,1
1,1,frozen_ml,0.0,0.008969039790436728,1,mixed_voting_strategy,2,2,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_continuous_frozen_ml_round_2_decision_2,2,wolf_kill,strong_shift,0,3,3,,3,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_continuous_frozen_ml,1,1,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,2,6,night,continuous_frozen_ml,,,1,1,2,2,235,0,7,7,1,6,1,hunter,continuous_frozen_ml,,0,,1,final_test,1,continuous_frozen_ml,0,0.5,1,1,2,0.011943918393977904,2,2,2,0,0,0,2,wolf,0,0,1,2,3,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,1,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow_round_1_decision_1,1,wolf_kill,in_distribution,0,6,6,2,9,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow,1,0,1,0,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,4,7,night,existing_with_ml_shadow,1bab7906a85aea1f06adcef09ecb3c768484b65e5ebbcbcb89fbd62ef73ca6ea,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow_round_1_decision_1,0,0,1,4,235,0,6,6,0,4,2,seer,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.75,3,3,4,0.0059941611868955524,2,0,4,0,4,0,2,wolf,1,1,1,4,1,1
1,1,existing_rule,0.0,0.014163183044077432,1,mixed_voting_strategy,2,0,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow_round_2_decision_2,2,wolf_kill,strong_shift,0,3,3,2,3,7,7,7,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow,1,0,1,1,1,3636ee12b35a57bbe8811b59ccf2c37a2bfec25ced6170ee3f51615da6f64f83,stage2b_seed_235_base_1_regime_mixed_voting_strategy,0,0.0,0,0,4,6,night,existing_with_ml_shadow,f0ed5c3db67b4ea050d24d408c03c731d9692d8d229c73e0d3e6b3183ad82e4c,stage2b_seed_235_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow_round_2_decision_2,1,0,2,4,235,0,3,3,1,1,4,witch,existing_rule_executed_with_ml_shadow_logging,,0,,2,final_test,0,existing_with_ml_shadow,1,0.75,3,3,4,0.011943918393977904,2,0,4,0,4,0,2,wolf,1,0,1,4,1,1
