behavioral_regime_id,distribution_shift_category,existing_rule_target,failure_reason,frozen_ml_target,game_id,matched_set_id,policy_name,round,seed,selected_target,selected_target_role,top_two_predicted_value_margin
strong_village_information,mild_shift,1,low_margin_decision,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_strong_village_information,ml_single_random_kill,1,220,2,villager,0.005994161186895441
strong_village_information,strong_shift,1,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_strong_village_information,ml_single_random_kill,2,220,1,seer,0.01287679669100883
strong_village_information,strong_shift,3,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_strong_village_information,ml_single_random_kill,3,220,3,witch,0.007279526908822942
strong_village_information,strong_shift,4,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_strong_village_information,ml_single_random_kill,4,220,4,hunter,0.005861171130684073
strong_village_information,mild_shift,1,policy_lost_existing_won,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_strong_village_information,ml_first_two_kills,1,220,2,villager,0.005994161186895441
strong_village_information,mild_shift,1,policy_lost_existing_won,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_strong_village_information,ml_first_two_kills,2,220,2,villager,0.01287679669100883
strong_village_information,strong_shift,1,policy_lost_existing_won,4,stage2b_seed_220_base_1_regime_strong_village_information_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_strong_village_information,ml_first_two_kills,3,220,1,seer,0.013656561705846282
strong_village_information,mild_shift,1,policy_lost_existing_won,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_strong_village_information,continuous_frozen_ml,1,220,2,villager,0.005994161186895441
strong_village_information,mild_shift,1,policy_lost_existing_won,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_strong_village_information,continuous_frozen_ml,2,220,2,villager,0.01287679669100883
strong_village_information,strong_shift,1,policy_lost_existing_won,4,stage2b_seed_220_base_1_regime_strong_village_information_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_strong_village_information,continuous_frozen_ml,3,220,4,hunter,0.013656561705846282
strong_village_information,mild_shift,1,low_margin_decision,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_strong_village_information,existing_with_ml_shadow,1,220,1,seer,0.005994161186895441
strong_village_information,strong_shift,1,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_strong_village_information,existing_with_ml_shadow,2,220,1,seer,0.01287679669100883
strong_village_information,strong_shift,3,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_strong_village_information,existing_with_ml_shadow,3,220,3,witch,0.007279526908822942
strong_village_information,strong_shift,4,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_strong_village_information,existing_with_ml_shadow,4,220,4,hunter,0.005861171130684073
strong_village_information,mild_shift,1,low_margin_decision,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_selective_ml_override,stage2b_seed_220_base_1_regime_strong_village_information,selective_ml_override,1,220,1,seer,0.005994161186895441
strong_village_information,strong_shift,1,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_selective_ml_override,stage2b_seed_220_base_1_regime_strong_village_information,selective_ml_override,2,220,1,seer,0.01287679669100883
strong_village_information,strong_shift,3,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_selective_ml_override,stage2b_seed_220_base_1_regime_strong_village_information,selective_ml_override,3,220,3,witch,0.007279526908822942
strong_village_information,strong_shift,4,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_selective_ml_override,stage2b_seed_220_base_1_regime_strong_village_information,selective_ml_override,4,220,4,hunter,0.005861171130684073
strong_village_information,mild_shift,1,low_margin_decision,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_strong_village_information,high_confidence_shadow,1,220,1,seer,0.005994161186895441
strong_village_information,strong_shift,1,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_strong_village_information,high_confidence_shadow,2,220,1,seer,0.01287679669100883
strong_village_information,strong_shift,3,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_strong_village_information,high_confidence_shadow,3,220,3,witch,0.007279526908822942
strong_village_information,strong_shift,4,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_strong_village_information_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_strong_village_information,high_confidence_shadow,4,220,4,hunter,0.005861171130684073
weak_village_information,in_distribution,7,low_margin_decision,7,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_weak_village_information,ml_first_kill_only,1,220,7,seer,0.01072202317880988
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_weak_village_information,ml_first_kill_only,2,220,1,witch,0.018830292718306607
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_weak_village_information,ml_first_kill_only,3,220,1,witch,0.018830292718306496
weak_village_information,strong_shift,10,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_weak_village_information,ml_first_kill_only,4,220,10,hunter,0.01883029271830655
weak_village_information,in_distribution,7,low_margin_decision,7,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_weak_village_information,ml_single_random_kill,1,220,7,seer,0.01072202317880988
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_weak_village_information,ml_single_random_kill,2,220,1,witch,0.018830292718306607
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_weak_village_information,ml_single_random_kill,3,220,1,witch,0.018830292718306496
weak_village_information,strong_shift,10,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_weak_village_information,ml_single_random_kill,4,220,10,hunter,0.01883029271830655
weak_village_information,in_distribution,7,low_margin_decision,7,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_weak_village_information,ml_first_two_kills,1,220,7,seer,0.01072202317880988
weak_village_information,mild_shift,1,low_margin_decision,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_weak_village_information,ml_first_two_kills,2,220,8,villager,0.018830292718306607
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_weak_village_information,ml_first_two_kills,3,220,1,witch,0.018830292718306496
weak_village_information,strong_shift,10,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_weak_village_information,ml_first_two_kills,4,220,10,hunter,0.01883029271830655
weak_village_information,in_distribution,7,low_margin_decision,7,stage2b_seed_220_base_1_regime_weak_village_information_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_weak_village_information,continuous_frozen_ml,1,220,7,seer,0.01072202317880988
weak_village_information,mild_shift,1,low_margin_decision,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_weak_village_information,continuous_frozen_ml,2,220,8,villager,0.018830292718306607
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_weak_village_information,continuous_frozen_ml,3,220,8,villager,0.018830292718306496
weak_village_information,in_distribution,7,low_margin_decision,7,stage2b_seed_220_base_1_regime_weak_village_information_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_weak_village_information,existing_with_ml_shadow,1,220,7,seer,0.01072202317880988
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_weak_village_information,existing_with_ml_shadow,2,220,1,witch,0.018830292718306607
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_weak_village_information,existing_with_ml_shadow,3,220,1,witch,0.018830292718306496
weak_village_information,strong_shift,10,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_weak_village_information,existing_with_ml_shadow,4,220,10,hunter,0.01883029271830655
weak_village_information,in_distribution,7,low_margin_decision,7,stage2b_seed_220_base_1_regime_weak_village_information_policy_selective_ml_override,stage2b_seed_220_base_1_regime_weak_village_information,selective_ml_override,1,220,7,seer,0.01072202317880988
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_selective_ml_override,stage2b_seed_220_base_1_regime_weak_village_information,selective_ml_override,2,220,1,witch,0.018830292718306607
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_selective_ml_override,stage2b_seed_220_base_1_regime_weak_village_information,selective_ml_override,3,220,1,witch,0.018830292718306496
weak_village_information,strong_shift,10,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_selective_ml_override,stage2b_seed_220_base_1_regime_weak_village_information,selective_ml_override,4,220,10,hunter,0.01883029271830655
weak_village_information,in_distribution,7,low_margin_decision,7,stage2b_seed_220_base_1_regime_weak_village_information_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_weak_village_information,high_confidence_shadow,1,220,7,seer,0.01072202317880988
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_weak_village_information,high_confidence_shadow,2,220,1,witch,0.018830292718306607
weak_village_information,strong_shift,1,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_weak_village_information,high_confidence_shadow,3,220,1,witch,0.018830292718306496
weak_village_information,strong_shift,10,strong_distribution_shift,8,stage2b_seed_220_base_1_regime_weak_village_information_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_weak_village_information,high_confidence_shadow,4,220,10,hunter,0.01883029271830655
mixed_seer_strategy,strong_shift,1,strong_distribution_shift,7,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_mixed_seer_strategy,ml_first_kill_only,2,220,1,seer,0.027460159456839883
mixed_seer_strategy,strong_shift,5,strong_distribution_shift,4,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_mixed_seer_strategy,ml_first_kill_only,3,220,5,hunter,0.03340672481225415
mixed_seer_strategy,strong_shift,1,strong_distribution_shift,7,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_mixed_seer_strategy,ml_single_random_kill,2,220,7,villager,0.027460159456839883
mixed_seer_strategy,strong_shift,3,strong_distribution_shift,3,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_mixed_seer_strategy,ml_single_random_kill,3,220,3,witch,0.0041442792681118945
mixed_seer_strategy,strong_shift,1,strong_distribution_shift,7,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_mixed_seer_strategy,ml_first_two_kills,2,220,7,villager,0.027460159456839883
mixed_seer_strategy,strong_shift,3,strong_distribution_shift,3,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_mixed_seer_strategy,ml_first_two_kills,3,220,3,witch,0.0041442792681118945
mixed_seer_strategy,strong_shift,1,strong_distribution_shift,7,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_mixed_seer_strategy,continuous_frozen_ml,2,220,7,villager,0.027460159456839883
mixed_seer_strategy,strong_shift,3,strong_distribution_shift,3,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_mixed_seer_strategy,continuous_frozen_ml,3,220,3,witch,0.0041442792681118945
mixed_seer_strategy,strong_shift,1,strong_distribution_shift,7,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_mixed_seer_strategy,existing_with_ml_shadow,2,220,1,seer,0.027460159456839883
mixed_seer_strategy,strong_shift,5,strong_distribution_shift,4,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_mixed_seer_strategy,existing_with_ml_shadow,3,220,5,hunter,0.03340672481225415
mixed_seer_strategy,strong_shift,1,strong_distribution_shift,7,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_selective_ml_override,stage2b_seed_220_base_1_regime_mixed_seer_strategy,selective_ml_override,2,220,1,seer,0.027460159456839883
mixed_seer_strategy,strong_shift,5,strong_distribution_shift,4,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_selective_ml_override,stage2b_seed_220_base_1_regime_mixed_seer_strategy,selective_ml_override,3,220,5,hunter,0.03340672481225415
mixed_seer_strategy,strong_shift,1,strong_distribution_shift,7,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_mixed_seer_strategy,high_confidence_shadow,2,220,1,seer,0.027460159456839883
mixed_seer_strategy,strong_shift,5,strong_distribution_shift,4,stage2b_seed_220_base_1_regime_mixed_seer_strategy_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_mixed_seer_strategy,high_confidence_shadow,3,220,5,hunter,0.03340672481225415
mixed_voting_strategy,mild_shift,8,low_margin_decision,5,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_mixed_voting_strategy,ml_first_kill_only,1,220,5,villager,0.0126175153530379
mixed_voting_strategy,strong_shift,9,strong_distribution_shift,7,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_mixed_voting_strategy,ml_first_kill_only,2,220,9,witch,0.004905813010689708
mixed_voting_strategy,in_distribution,8,low_margin_decision,5,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_mixed_voting_strategy,ml_single_random_kill,1,220,8,seer,0.0126175153530379
mixed_voting_strategy,mild_shift,9,low_margin_decision,5,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_mixed_voting_strategy,ml_single_random_kill,2,220,5,villager,0.01752332836372772
mixed_voting_strategy,mild_shift,8,low_margin_decision,5,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_mixed_voting_strategy,ml_first_two_kills,1,220,5,villager,0.0126175153530379
mixed_voting_strategy,mild_shift,9,low_margin_decision,7,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_mixed_voting_strategy,ml_first_two_kills,2,220,7,villager,0.004905813010689708
mixed_voting_strategy,mild_shift,8,low_margin_decision,5,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_mixed_voting_strategy,continuous_frozen_ml,1,220,5,villager,0.0126175153530379
mixed_voting_strategy,mild_shift,9,low_margin_decision,7,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_mixed_voting_strategy,continuous_frozen_ml,2,220,7,villager,0.004905813010689708
mixed_voting_strategy,in_distribution,8,low_margin_decision,5,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_mixed_voting_strategy,existing_with_ml_shadow,1,220,8,seer,0.0126175153530379
mixed_voting_strategy,strong_shift,9,strong_distribution_shift,5,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_mixed_voting_strategy,existing_with_ml_shadow,2,220,9,witch,0.01752332836372772
mixed_voting_strategy,in_distribution,8,low_margin_decision,5,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_selective_ml_override,stage2b_seed_220_base_1_regime_mixed_voting_strategy,selective_ml_override,1,220,8,seer,0.0126175153530379
mixed_voting_strategy,strong_shift,9,strong_distribution_shift,5,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_selective_ml_override,stage2b_seed_220_base_1_regime_mixed_voting_strategy,selective_ml_override,2,220,9,witch,0.01752332836372772
mixed_voting_strategy,in_distribution,8,low_margin_decision,5,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_mixed_voting_strategy,high_confidence_shadow,1,220,8,seer,0.0126175153530379
mixed_voting_strategy,strong_shift,9,strong_distribution_shift,5,stage2b_seed_220_base_1_regime_mixed_voting_strategy_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_mixed_voting_strategy,high_confidence_shadow,2,220,9,witch,0.01752332836372772
mixed_wolf_deception_strategy,in_distribution,7,low_margin_decision,9,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,ml_first_kill_only,1,220,9,villager,0.0021504035837061064
mixed_wolf_deception_strategy,strong_shift,7,strong_distribution_shift,10,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,ml_first_kill_only,2,220,7,seer,0.004553000504926574
mixed_wolf_deception_strategy,strong_shift,2,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,ml_first_kill_only,3,220,2,witch,0.0042427091527939
mixed_wolf_deception_strategy,strong_shift,1,strong_distribution_shift,4,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_kill_only,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,ml_first_kill_only,4,220,1,hunter,0.01559807154167403
mixed_wolf_deception_strategy,in_distribution,7,low_margin_decision,9,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,ml_single_random_kill,1,220,7,seer,0.0021504035837061064
mixed_wolf_deception_strategy,strong_shift,7,strong_distribution_shift,10,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,ml_single_random_kill,2,220,7,seer,0.004553000504926574
mixed_wolf_deception_strategy,strong_shift,2,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,ml_single_random_kill,3,220,2,witch,0.0042427091527939
mixed_wolf_deception_strategy,strong_shift,1,strong_distribution_shift,4,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_ml_single_random_kill,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,ml_single_random_kill,4,220,1,hunter,0.01559807154167403
mixed_wolf_deception_strategy,in_distribution,7,low_margin_decision,9,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,ml_first_two_kills,1,220,9,villager,0.0021504035837061064
mixed_wolf_deception_strategy,mild_shift,7,low_margin_decision,10,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,ml_first_two_kills,2,220,10,villager,0.004553000504926574
mixed_wolf_deception_strategy,strong_shift,7,strong_distribution_shift,1,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_ml_first_two_kills,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,ml_first_two_kills,3,220,7,seer,0.0065520999915413825
mixed_wolf_deception_strategy,in_distribution,7,low_margin_decision,9,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,continuous_frozen_ml,1,220,9,villager,0.0021504035837061064
mixed_wolf_deception_strategy,mild_shift,7,low_margin_decision,10,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,continuous_frozen_ml,2,220,10,villager,0.004553000504926574
mixed_wolf_deception_strategy,strong_shift,7,strong_distribution_shift,1,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_continuous_frozen_ml,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,continuous_frozen_ml,3,220,1,hunter,0.0065520999915413825
mixed_wolf_deception_strategy,in_distribution,7,low_margin_decision,9,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,existing_with_ml_shadow,1,220,7,seer,0.0021504035837061064
mixed_wolf_deception_strategy,strong_shift,7,strong_distribution_shift,10,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,existing_with_ml_shadow,2,220,7,seer,0.004553000504926574
mixed_wolf_deception_strategy,strong_shift,2,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,existing_with_ml_shadow,3,220,2,witch,0.0042427091527939
mixed_wolf_deception_strategy,strong_shift,1,strong_distribution_shift,4,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_existing_with_ml_shadow,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,existing_with_ml_shadow,4,220,1,hunter,0.01559807154167403
mixed_wolf_deception_strategy,in_distribution,7,low_margin_decision,9,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_selective_ml_override,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,selective_ml_override,1,220,7,seer,0.0021504035837061064
mixed_wolf_deception_strategy,strong_shift,7,strong_distribution_shift,10,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_selective_ml_override,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,selective_ml_override,2,220,7,seer,0.004553000504926574
mixed_wolf_deception_strategy,strong_shift,2,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_selective_ml_override,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,selective_ml_override,3,220,2,witch,0.0042427091527939
mixed_wolf_deception_strategy,strong_shift,1,strong_distribution_shift,4,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_selective_ml_override,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,selective_ml_override,4,220,1,hunter,0.01559807154167403
mixed_wolf_deception_strategy,in_distribution,7,low_margin_decision,9,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,high_confidence_shadow,1,220,7,seer,0.0021504035837061064
mixed_wolf_deception_strategy,strong_shift,7,strong_distribution_shift,10,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,high_confidence_shadow,2,220,7,seer,0.004553000504926574
mixed_wolf_deception_strategy,strong_shift,2,strong_distribution_shift,2,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,high_confidence_shadow,3,220,2,witch,0.0042427091527939
mixed_wolf_deception_strategy,strong_shift,1,strong_distribution_shift,4,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy_policy_high_confidence_shadow,stage2b_seed_220_base_1_regime_mixed_wolf_deception_strategy,high_confidence_shadow,4,220,1,hunter,0.01559807154167403
baseline_speech_enabled,mild_shift,9,low_margin_decision,9,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_baseline_speech_enabled,ml_first_kill_only,2,221,9,seer,0.0029662128698557666
baseline_speech_enabled,strong_shift,3,strong_distribution_shift,3,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_baseline_speech_enabled,ml_first_kill_only,3,221,3,witch,0.0020223586188887754
baseline_speech_enabled,strong_shift,6,strong_distribution_shift,6,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_ml_first_kill_only,stage2b_seed_221_base_1_regime_baseline_speech_enabled,ml_first_kill_only,4,221,6,hunter,0.0021132553566431955
baseline_speech_enabled,mild_shift,9,low_margin_decision,9,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_baseline_speech_enabled,ml_single_random_kill,2,221,9,seer,0.0029662128698557666
baseline_speech_enabled,strong_shift,3,strong_distribution_shift,3,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_baseline_speech_enabled,ml_single_random_kill,3,221,3,witch,0.0020223586188887754
baseline_speech_enabled,strong_shift,6,strong_distribution_shift,6,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_ml_single_random_kill,stage2b_seed_221_base_1_regime_baseline_speech_enabled,ml_single_random_kill,4,221,6,hunter,0.0021132553566431955
baseline_speech_enabled,mild_shift,9,low_margin_decision,9,stage2b_seed_221_base_1_regime_baseline_speech_enabled_policy_ml_first_two_kills,stage2b_seed_221_base_1_regime_baseline_speech_enabled,ml_first_two_kills,2,221,9,seer,0.0029662128698557666
